apoCellsMovementProba,needSigCellsMvtProba,layersAroundNLC,antiApoBoost,monoPhagoEff,nlcPhagoEff,macroPhagoEff,macroKillEff,cllSensingDistance,monocyteSensingDistance,nlcSensingDistance,macrophageSensingDistance,nlcThreshold,signalInitMean,signalInitStd,monoDiffThreshold,monoDiffTimeStd,gammaLifeInitRate,gammaLifeInitShape,fitnessVia,fitnessConc,evolution$samples
5,6,1,64,85,19,63,4,2,3,3,3,132,72,40,61,10,2321,0.5212599117179173,476.33489492531766,593.9912999999996,69.0
5,6,1,64,85,19,63,4,2,3,3,3,132,72,40,61,10,2321,0.5212599117179173,476.33489492531766,601.7172999999993,57.0
5,6,1,64,85,19,63,4,2,3,3,3,132,72,40,61,10,2321,0.5212599117179173,476.33489492531766,600.6452999999996,63.0
5,6,1,64,85,19,63,4,2,3,3,3,132,72,40,61,10,2321,0.5212599117179173,476.33489492531766,600.6452999999996,61.0
5,6,1,64,85,19,63,4,2,3,3,3,132,72,40,61,10,2321,0.5212599117179173,476.33489492531766,594.7952999999998,65.0
5,6,1,64,85,19,63,4,2,3,3,3,132,72,40,61,10,2321,0.5212599117179173,476.33489492531766,601.7172999999993,59.0
5,6,1,64,85,19,63,4,2,3,3,3,132,72,40,61,10,2321,0.5212599117179173,477.4460882224749,601.1812999999995,56.0
5,6,1,64,85,19,63,4,2,3,3,3,132,72,40,61,10,2321,0.5212599117179173,477.4460882224749,597.7202999999997,62.0
5,6,1,64,85,19,63,4,2,3,3,3,132,72,40,61,10,2321,0.5212599117179173,477.4460882224749,594.3932999999997,66.0
5,6,1,64,85,19,63,4,2,3,3,3,132,72,40,61,10,2321,0.5212599117179173,478.55728151963217,600.6452999999996,55.0
5,6,1,64,85,19,63,4,2,3,3,3,132,72,40,61,10,2321,0.5212599117179173,479.1431517524939,597.7202999999997,52.0
5,6,1,64,85,19,63,4,2,3,3,3,132,72,40,61,10,2321,0.5212599117179173,479.1431517524939,597.7202999999997,54.0
5,6,1,64,85,19,63,4,2,3,3,3,132,72,40,61,10,2321,0.5212599117179173,479.1431517524939,601.1812999999995,50.0
5,6,1,64,85,19,63,4,2,3,3,3,132,72,40,61,10,2321,0.5212599117179173,479.7290219853557,594.7952999999998,53.0
5,6,1,64,85,19,63,4,2,3,3,3,132,72,40,61,10,2321,0.5212599117179173,479.7290219853557,600.6452999999996,51.0
2,9,1,272,85,0,5,0,2,3,2,3,133,72,40,71,10,2321,0.3740891160748605,706.0080279498463,406.86529999999954,58.0
2,9,1,272,85,0,5,0,2,3,2,3,133,72,40,71,10,2321,0.3740891160748605,723.7793798840039,405.4892999999996,57.0
2,9,1,272,85,0,5,0,2,3,2,3,133,72,40,71,10,2321,0.3740891160748605,727.27561571609,403.44429999999966,56.0
2,9,1,272,85,0,5,0,2,3,2,3,133,72,40,71,10,2321,0.3740891160748605,730.771851548176,405.4892999999996,55.0
2,9,1,272,85,0,5,0,2,3,2,3,133,72,40,71,10,2321,0.3740891160748605,735.753150982848,406.86529999999954,50.0
2,9,1,272,85,0,5,0,2,3,2,3,133,72,40,71,10,2321,0.3740891160748605,735.753150982848,406.86529999999954,54.0
2,9,1,272,85,0,5,0,2,3,2,3,133,72,40,71,10,2321,0.3740891160748605,735.753150982848,409.1072999999996,52.0
2,9,1,272,85,0,5,0,2,3,2,3,133,72,40,71,10,2321,0.3740891160748605,740.7344504175198,408.2412999999995,53.0
2,9,1,272,85,0,5,0,2,3,2,3,133,72,40,71,10,2321,0.3740891160748605,740.7344504175198,408.2412999999995,51.0
