apoCellsMovementProba,needSigCellsMvtProba,layersAroundNLC,antiApoBoost,monoPhagoEff,nlcPhagoEff,macroPhagoEff,macroKillEff,cllSensingDistance,monocyteSensingDistance,nlcSensingDistance,macrophageSensingDistance,nlcThreshold,signalInitMean,signalInitStd,monoDiffThreshold,monoDiffTimeStd,gammaLifeInitRate,gammaLifeInitShape,fitnessVia,fitnessConc,evolution$samples
6,1,3,147,95,1,84,0,1,1,2,2,107,72,2,58,9,2255,0.1393083698679053,255.3159875787332,2744.9826000000003,62.0
6,1,3,147,95,1,84,0,1,1,2,2,107,72,2,58,9,2255,0.1393083698679053,255.86344207749485,2716.7186,61.0
6,1,1,147,95,1,84,0,1,1,2,2,107,72,2,58,9,2255,0.1393378717490285,255.86355539161437,2704.2026000000005,54.0
6,1,1,147,95,1,84,0,1,1,2,2,107,72,2,58,9,2255,0.1393378717490285,259.59660049621266,2638.6186000000007,51.0
6,1,1,147,95,1,84,0,1,1,2,2,107,72,2,58,9,2255,0.1393378717490285,263.11966268653055,2629.6786,50.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,304.82084335273646,1891.8686000000005,67.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,304.82084335273646,1891.8686000000005,65.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,306.6980171001847,1894.3286000000005,58.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,306.6980171001847,1882.5726,68.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,306.6980171001847,1882.5726,70.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,306.6980171001847,1894.3286000000005,60.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,306.6980171001847,1882.5726,66.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,306.6980171001847,1894.3286000000005,50.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,306.6980171001847,1892.8686000000007,64.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,307.2408154207235,1810.3416,58.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.1585233663839946,308.2794634344036,1593.1545999999998,55.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.1585233663839946,308.2794634344036,1593.1545999999998,59.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.1585233663839946,308.2905940999872,1586.5896000000002,56.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.1585233663839946,308.2905940999872,1586.5896000000002,64.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.1585233663839946,308.2905940999872,1586.5896000000002,50.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.1585233663839946,308.2905940999872,1586.5896000000002,60.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.1585233663839946,308.2905940999872,1586.5896000000002,54.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.1585233663839946,308.2905940999872,1586.5896000000002,58.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.1585233663839946,308.3017247655707,1580.0246000000006,51.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.1585233663839946,308.3017247655707,1580.0246000000006,57.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.1585233663839946,308.3017247655707,1593.1545999999998,65.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.1585233663839946,308.3017247655707,1580.0246000000006,63.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.1585233663839946,308.3017247655707,1580.0246000000006,61.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.1585233663839946,308.3017247655707,1580.0246000000006,53.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,308.4875028862997,1810.9666,55.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,308.4875028862997,1810.9666,57.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,308.4875028862997,1810.9666,59.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,308.4875028862997,1810.9666,53.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,308.4875028862997,1847.5505999999991,67.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,308.57519084763294,1873.2766,75.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,308.57519084763294,1893.8686000000007,57.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,308.57519084763294,1873.2766,73.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,308.57519084763294,1873.2766,71.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,308.57519084763294,1873.2766,69.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,308.57519084763294,1893.8686000000007,59.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,308.57519084763294,1893.8686000000007,61.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,308.57519084763294,1891.8686000000005,63.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,309.01503291673885,1892.8686000000007,62.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,309.01503291673885,1883.5726,54.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,309.01503291673885,1894.3286000000005,56.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,309.01503291673885,1856.2446,76.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,309.01503291673885,1856.2446,72.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,309.01503291673885,1856.2446,78.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,309.01503291673885,1856.2446,74.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,309.45487498584475,1839.2126,77.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,309.45487498584475,1893.8686000000007,55.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,309.45487498584475,1839.2126,79.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,309.5306644135303,1810.3416,64.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,309.5306644135303,1801.6156,62.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,309.5306644135303,1829.2585999999997,68.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,309.5306644135303,1810.3416,60.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,309.5306644135303,1810.3416,54.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,309.5306644135303,1810.3416,52.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,309.5306644135303,1810.3416,56.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,309.5306644135303,1829.2585999999997,66.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.1585233663839946,309.712435427506,1586.5896000000002,66.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.1585233663839946,309.712435427506,1576.3186000000003,62.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.1585233663839946,309.712435427506,1576.3186000000003,52.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,310.4067683879525,1833.7956,80.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,310.57382594076086,1809.7166,61.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,310.57382594076086,1810.9666,51.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,310.57382594076086,1810.9666,65.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,310.57382594076086,1809.7166,63.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,310.57382594076086,1810.9666,69.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,311.3586617900603,1828.3786,81.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,312.71127800307863,1833.7956,82.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,313.89792650947663,1880.6216,50.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,313.89792650947663,1810.3416,70.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,314.06389421609697,1839.2126,83.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,314.6673801557914,1833.7956,84.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,315.2708660954858,1824.2486000000004,89.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,315.2708660954858,1828.3786,85.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,315.5715633208217,1817.6276000000005,88.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,315.5715633208217,1826.3136,86.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,315.5715633208217,1817.6276000000005,90.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,315.87226054615763,1765.3466,93.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,315.87226054615763,1824.2486000000004,87.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1544827801238543,317.1664192941064,1788.1766000000002,92.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,317.22202707819235,1809.7166,71.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,318.50078928973466,1810.3416,72.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,319.77955150127696,1809.7166,73.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,321.6464320014303,1801.6156,74.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,323.5133125015837,1783.1326,79.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,323.5133125015837,1793.5146000000002,75.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,324.26088333989094,1788.3236000000002,78.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,324.26088333989094,1788.3236000000002,76.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,324.26088333989094,1781.2206000000003,80.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,325.0084541781981,1783.1326,77.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,325.0084541781981,1779.3086000000003,81.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,325.8789284590108,1781.2206000000003,84.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,325.8789284590108,1778.0846,82.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,8,62,13,2488,0.1507528361721198,326.68541763677587,1431.6426000000004,53.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,326.7494027398235,1776.8605999999995,91.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,326.7494027398235,1776.8605999999995,89.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,326.7494027398235,1776.8605999999995,99.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,326.7494027398235,1779.3086000000003,83.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,326.7494027398235,1783.1326,85.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.165207588703277,327.7925386119849,1425.4346000000005,63.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,8,62,13,2488,0.1507528361721198,328.31158131541895,1425.3666000000003,50.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,8,62,13,2488,0.1507528361721198,328.31158131541895,1445.0416000000005,54.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,8,62,13,2488,0.1507528361721198,328.31158131541895,1425.3666000000003,52.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.165207588703277,328.32174766065737,1424.6866000000005,62.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.165207588703277,328.85095670932986,1425.4346000000005,59.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.165207588703277,328.85095670932986,1425.4346000000005,61.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,8,62,13,2488,0.1507528361721198,329.9377449940621,1419.0906,51.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,330.6400306781473,1775.3516,90.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,330.6400306781473,1781.2206000000003,86.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,330.6400306781473,1775.3516,98.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,330.6400306781473,1778.0846,92.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,330.6400306781473,1778.0846,88.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.165207588703277,332.8685186422597,1414.3776000000005,52.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.165207588703277,333.3977276909322,1424.6866000000005,60.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.165207588703277,333.3977276909322,1424.6866000000005,58.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,334.5306586164712,1779.3086000000003,87.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,334.5306586164712,1776.8605999999995,93.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,334.5306586164712,1773.8426000000002,97.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,334.7935203423823,1778.0846,94.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,334.7935203423823,1775.3516,96.0
10,7,2,46,95,1,93,0,1,1,3,1,107,72,12,60,13,2038,0.1548387883312943,335.0563820682934,1776.8605999999995,95.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.165207588703277,337.9444986725345,1404.8166000000003,51.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.165207588703277,337.9444986725345,1423.9386000000004,57.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.165207588703277,337.9444986725345,1423.9386000000004,53.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.165207588703277,338.658293933903,1400.1486000000004,50.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.165207588703277,338.658293933903,1414.3776000000005,56.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.165207588703277,338.658293933903,1414.3776000000005,54.0
7,1,1,273,55,1,79,1,1,1,2,2,107,72,2,62,13,2255,0.165207588703277,339.37208919527154,1404.8166000000003,55.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.1655207125355328,348.786528877997,1278.1356000000003,50.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.1655207125355328,350.72552690159114,1258.0166,51.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.1655207125355328,350.72552690159114,1258.0166,53.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.1655207125355328,350.72552690159114,1298.254600000001,55.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.1655207125355328,351.75952941858054,1299.5226000000005,56.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.1655207125355328,351.75952941858054,1278.1356000000003,54.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.1655207125355328,351.75952941858054,1253.3226,52.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,8,62,13,2488,0.1716031050654539,351.85849631618635,1122.8316000000004,50.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,8,62,13,2488,0.1716031050654539,351.9494894675562,1134.8286000000005,51.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.1655207125355328,352.79353193557,1298.254600000001,57.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,8,62,13,2488,0.1716031050654539,354.96670432771936,1137.9896000000003,52.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.166611786976231,358.2846664122076,1193.4546000000005,50.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.166611786976231,358.73525285893743,1185.8446,51.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.166611786976231,359.3275189746905,1183.6416000000004,52.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.166611786976231,359.91978509044355,1185.8446,53.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.166611786976231,361.5694039661043,1193.4546000000005,54.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.166611786976231,363.219022841765,1185.8446,55.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.174046529900175,373.96111478269233,1085.3206000000002,53.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.174046529900175,373.96111478269233,1085.3206000000002,51.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.174046529900175,378.3370784057222,1088.6076000000005,50.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.174046529900175,378.3370784057222,1074.2476,54.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.174046529900175,378.3370784057222,1074.2476,52.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.174046529900175,382.713042028752,1063.1745999999998,55.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.174046529900175,384.7155407549742,1074.2476,56.0
7,1,1,273,55,1,79,0,1,1,1,2,107,72,2,62,13,2255,0.174046529900175,386.71803948119634,1085.3206000000002,57.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,387.21050817721465,1322.8186,63.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,387.21050817721465,1352.1206,67.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,387.21050817721465,1322.8186,61.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,387.21050817721465,1352.1206,71.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,388.517928477974,1321.5856,60.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,388.517928477974,1321.5856,64.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,388.517928477974,1358.7306,68.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,388.517928477974,1337.4696,66.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,388.517928477974,1337.4696,72.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,388.517928477974,1358.7306,70.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,388.517928477974,1321.5856,62.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,389.8253487787334,1352.1206,69.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,389.8253487787334,1322.8186,59.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,389.8253487787334,1322.8186,65.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,391.67933279323154,1374.0076,50.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,391.67933279323154,1374.0076,52.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,391.67933279323154,1321.5856,58.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,393.5333168077297,1322.8186,57.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,393.5333168077297,1352.1206,53.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,393.5333168077297,1395.8946,51.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,393.5333168077297,1322.8186,55.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,396.93434067190856,1337.4696,54.0
10,7,2,46,95,1,93,0,1,1,1,1,107,72,2,60,13,2038,0.1724101765937874,396.93434067190856,1321.5856,56.0
3,3,1,273,55,1,71,0,1,1,3,2,107,72,2,62,13,2255,0.1769558277579805,423.9577828299122,897.7466000000003,51.0
3,3,1,273,55,1,71,0,1,1,3,2,107,72,2,62,13,2255,0.1769558277579805,429.161200834444,882.2496000000001,52.0
