"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploNLCSensDist"
"01/25/2022 11:40:09:028 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-nlc-sens-dist","[step]","getSeed","getViability","getRemainingCellRatio"
"4","2","139","110462","96.01769911504425","50.849999999999994"
"2","1","148","775166","97.49739311783108","47.949999999999996"
"3","1","145","466616","96.66998011928429","50.3"
"1","1","146","178247","97.22642460917801","49.575"
"4","2","140","110462","96.43740722414647","50.525"
"2","1","149","775166","97.53539590980597","47.675"
"3","1","146","466616","96.4053919121318","50.075"
"1","1","147","178247","97.16312056737588","49.35"
"4","2","141","110462","96.41255605381166","50.175000000000004"
"1","1","148","178247","97.14867617107943","49.1"
"3","1","147","466616","96.58119658119658","49.725"
"2","1","150","775166","97.41969457609268","47.475"
"4","2","142","110462","96.63654618473896","49.8"
"1","1","149","178247","97.13701431492842","48.9"
"3","1","148","466616","96.37096774193549","49.6"
"2","1","151","775166","97.19576719576719","47.25"
"4","2","143","110462","96.7725668179526","49.575"
"1","1","150","178247","96.97435897435898","48.75"
"2","1","152","775166","97.08222811671088","47.125"
"3","1","149","466616","96.55347187024836","49.325"
"1","1","151","178247","96.85890834191555","48.55"
"4","2","144","110462","96.75785207700102","49.35"
"1","1","152","178247","97.09994821336096","48.275"
"2","1","153","775166","97.43726641751202","46.825"
"3","1","150","466616","96.33774160732452","49.15"
"4","2","145","110462","96.69042769857434","49.1"
"2","1","154","775166","97.74314884470715","46.525"
"1","1","153","178247","96.93347193347194","48.1"
"3","1","151","466616","96.1577868852459","48.8"
"4","2","146","110462","96.57464212678937","48.9"
"2","1","155","775166","97.30603448275862","46.400000000000006"
"1","1","154","178247","96.66319082377477","47.949999999999996"
"3","1","152","466616","96.0431654676259","48.65"
"4","2","147","110462","96.5623396613648","48.725"
"1","1","155","178247","96.75052410901468","47.699999999999996"
"2","1","156","775166","97.34848484848484","46.2"
"3","1","153","466616","96.02478058853899","48.425000000000004"
"4","2","148","110462","96.34020618556701","48.5"
"2","1","157","775166","97.11799891245242","45.975"
"1","1","156","178247","96.58434051497635","47.575"
"3","1","154","466616","96.20384815392615","48.075"
"4","2","149","110462","96.06625258799171","48.3"
"2","1","158","775166","96.99945444626296","45.824999999999996"
"1","1","157","178247","96.62269129287598","47.375"
"3","1","155","466616","96.33699633699634","47.775"
"4","2","150","110462","96.2480458572173","47.975"
"2","1","159","775166","96.66119321291735","45.675"
"1","1","158","178247","96.40021175224986","47.225"
"3","1","156","466616","96.52448657187995","47.475"
"2","1","160","775166","96.74931129476583","45.375"
"4","2","151","110462","96.2303664921466","47.75"
"1","1","159","178247","96.01487778958555","47.05"
"3","1","157","466616","96.71610169491525","47.199999999999996"
"2","1","161","775166","96.95290858725761","45.125"
"1","1","160","178247","95.95098561534363","46.925"
"4","2","152","110462","95.94950026301946","47.525"
"3","1","158","466616","96.81020733652312","47.025"
"2","1","162","775166","97.27019498607243","44.875"
"1","1","161","178247","95.92929833958222","46.675"
"4","2","153","110462","95.97670725251456","47.225"
"3","1","159","466616","97.00694815606627","46.775"
"2","1","163","775166","96.8174204355109","44.775"
"1","1","162","178247","96.17044228694715","46.35"
"4","2","154","110462","95.95098561534363","46.925"
"3","1","160","466616","96.67203435319377","46.575"
"2","1","164","775166","96.9170403587444","44.6"
"1","1","163","178247","96.14758545849159","46.075"
"4","2","155","110462","95.65916398713826","46.650000000000006"
"3","1","161","466616","96.65768194070081","46.375"
"2","1","165","775166","97.1830985915493","44.375"
"1","1","164","178247","96.39541234298198","45.775"
"4","2","156","110462","95.8400864397623","46.275"
"3","1","162","466616","96.74972914409534","46.150000000000006"
"2","1","166","775166","97.11538461538461","44.2"
"1","1","165","178247","96.4873765093304","45.550000000000004"
"4","2","157","110462","95.87180879956546","46.025"
"3","1","163","466616","97.11171662125341","45.875"
"2","1","167","775166","97.15747583854463","43.974999999999994"
"1","1","166","178247","96.41280353200882","45.300000000000004"
"4","2","158","110462","96.22950819672131","45.75"
"3","1","164","466616","96.7266775777414","45.824999999999996"
"2","1","168","775166","97.02857142857142","43.75"
"1","1","167","178247","96.50969529085872","45.125"
"4","2","159","110462","96.53465346534654","45.45"
"3","1","165","466616","96.71412924424972","45.65"
"1","1","168","178247","96.11542730299666","45.050000000000004"
"2","1","169","775166","97.0166379804934","43.575"
"4","2","160","110462","96.62797125483694","45.225"
"3","1","166","466616","96.85777287761852","45.35"
"1","1","169","178247","96.20958751393533","44.85"
"2","1","170","775166","97.17090069284065","43.3"
"4","2","161","110462","96.6129927817879","45.025"
"3","1","167","466616","96.79026009961261","45.175"
"1","1","170","178247","95.97090095131506","44.675"
"2","1","171","775166","96.875","43.2"
"4","2","162","110462","96.70575097710777","44.775"
"3","1","168","466616","96.72767609539656","45.074999999999996"
"2","1","172","775166","96.40371229698376","43.1"
"1","1","171","178247","95.89195272931907","44.425"
"4","2","163","110462","96.74523007856341","44.55"
"3","1","169","466616","96.5478841870824","44.9"
"2","1","173","775166","96.21212121212122","42.9"
"1","1","172","178247","95.88268471517203","44.324999999999996"
"4","2","164","110462","96.51293588301463","44.45"
"3","1","170","466616","96.31490787269682","44.775"
"2","1","174","775166","96.14260666277032","42.775"
"1","1","173","178247","95.8687040181098","44.175"
"4","2","165","110462","96.32768361581921","44.25"
"3","1","171","466616","95.96412556053812","44.6"
"2","1","175","775166","96.06576629477392","42.575"
"1","1","174","178247","95.5088118249005","43.974999999999994"
"4","2","166","110462","96.30471859010802","43.974999999999994"
"2","1","176","775166","96.10619469026548","42.375"
"3","1","172","466616","96.17117117117117","44.4"
"1","1","175","178247","95.31963470319634","43.8"
"4","2","167","110462","96.18015963511972","43.85"
"2","1","177","775166","95.9691760521636","42.175000000000004"
"3","1","173","466616","95.99096555618296","44.275"
"1","1","176","178247","95.35816618911174","43.625"
"4","2","168","110462","95.9405374499714","43.725"
"2","1","178","775166","95.95478881618085","42.025"
"3","1","174","466616","95.86167800453515","44.1"
"1","1","177","178247","95.22988505747126","43.5"
"2","1","179","775166","95.6989247311828","41.85"
"4","2","169","110462","95.97006332757628","43.425000000000004"
"3","1","175","466616","95.84755403868031","43.95"
"1","1","178","178247","95.48349739432543","43.175000000000004"
"2","1","180","775166","95.73317307692307","41.6"
"4","2","170","110462","95.89120370370371","43.2"
"3","1","176","466616","95.49086757990868","43.8"
"1","1","179","178247","95.52325581395348","43"
"2","1","181","775166","95.48192771084338","41.5"
"4","2","171","110462","96.04880883207437","43.025000000000006"
"3","1","177","466616","95.24627720504009","43.65"
"1","1","180","178247","95.27421236872812","42.85"
"2","1","182","775166","95.16324062877872","41.349999999999994"
"3","1","178","466616","95.3421506612996","43.475"
"1","1","181","178247","94.85680888369374","42.775"
"4","2","172","110462","96.07957870099474","42.725"
"2","1","183","775166","94.89981785063752","41.175"
"3","1","179","466616","95.16407599309153","43.425000000000004"
"1","1","182","178247","94.31418522860491","42.65"
"4","2","173","110462","96.34433962264151","42.4"
"2","1","184","775166","94.52221545952526","41.075"
"1","1","183","178247","94.39858490566037","42.4"
"3","1","180","466616","95.040369088812","43.35"
"4","2","174","110462","96.5026674570243","42.175000000000004"
"2","1","185","775166","94.51219512195121","41"
"1","1","184","178247","94.37537004144464","42.225"
"3","1","181","466616","94.96236247828604","43.175000000000004"
"4","2","175","110462","95.90261282660333","42.1"
"2","1","186","775166","94.4954128440367","40.875"
"1","1","185","178247","94.29250891795482","42.05"
"4","2","176","110462","95.76372315035799","41.9"
"3","1","182","466616","94.71544715447155","43.05"
"2","1","187","775166","94.1682013505218","40.725"
"1","1","186","178247","94.44112372982666","41.825"
"3","1","183","466616","94.57725947521865","42.875"
"2","1","188","775166","93.7807881773399","40.6"
"4","2","177","110462","95.62087582483503","41.675000000000004"
"1","1","187","178247","94.57831325301204","41.5"
"4","2","178","110462","95.89867310012062","41.449999999999996"
"2","1","189","775166","93.63017934446506","40.425"
"3","1","184","466616","94.26900584795321","42.75"
"1","1","188","178247","94.60606060606061","41.25"
"2","1","190","775166","93.66852886405958","40.275"
"4","2","179","110462","96.17950272892662","41.225"
"3","1","185","466616","94.18672930123311","42.575"
"2","1","191","775166","93.76558603491272","40.1"
"1","1","189","178247","94.39366240097502","41.025"
"3","1","186","466616","94.21145894861193","42.325"
"4","2","180","110462","96.15384615384616","40.949999999999996"
"1","1","190","178247","94.31887599266952","40.925"
"2","1","192","775166","93.80087664370696","39.925"
"3","1","187","466616","93.90532544378698","42.25"
"4","2","181","110462","96.37592137592138","40.699999999999996"
"2","1","193","775166","93.66373902132999","39.85"
"1","1","191","178247","94.10681399631676","40.725"
"3","1","188","466616","93.93218322427127","42.025"
"4","2","182","110462","95.93345656192237","40.575"
"2","1","194","775166","93.51793580868471","39.725"
"1","1","192","178247","94.25925925925925","40.5"
"3","1","189","466616","93.67164179104478","41.875"
"4","2","183","110462","95.92088998763906","40.45"
"2","1","195","775166","93.24921135646687","39.625"
"1","1","193","178247","94.53755431409063","40.275"
"3","1","190","466616","93.93393393393393","41.625"
"4","2","184","110462","95.96022374145431","40.225"
"2","1","196","775166","93.46861128725428","39.425"
"1","1","194","178247","94.34431323803605","40.225"
"3","1","191","466616","93.61445783132531","41.5"
"2","1","197","775166","93.64272091544818","39.324999999999996"
"4","2","185","110462","95.75795383655645","40.075"
"1","1","195","178247","94.31960049937578","40.050000000000004"
"2","1","198","775166","93.75398342893563","39.225"
"3","1","192","466616","93.78019323671496","41.4"
"1","1","196","178247","94.54545454545455","39.875"
"4","2","186","110462","95.67939887288667","39.925"
"3","1","193","466616","93.81067961165049","41.199999999999996"
"2","1","199","775166","93.6741214057508","39.125"
"1","1","197","178247","94.27672955974843","39.75"
"3","1","194","466616","93.61702127659575","41.125"
"2","1","200","775166","93.47408829174664","39.074999999999996"
"4","2","187","110462","95.72327044025157","39.75"
"1","1","198","178247","94.2550505050505","39.6"
"3","1","195","466616","93.53264185478952","40.975"
"2","1","201","775166","93.5856318152662","38.975"
"1","1","199","178247","94.41978440076095","39.425"
"4","2","188","110462","95.82542694497154","39.525"
"3","1","196","466616","93.49693251533743","40.75"
"2","1","202","775166","93.50899742930592","38.9"
"1","1","200","178247","94.0952380952381","39.375"
"4","2","189","110462","96.11959287531806","39.300000000000004"
"3","1","197","466616","93.34975369458128","40.6"
"2","1","203","775166","93.6046511627907","38.7"
"1","1","201","178247","94.07265774378585","39.225"
"3","1","198","466616","93.14814814814815","40.5"
"4","2","190","110462","96.17102744097001","39.175"
"2","1","204","775166","93.45854922279793","38.6"
"1","1","202","178247","94.05750798722045","39.125"
"3","1","199","466616","92.88366336633663","40.400000000000006"
"4","2","191","110462","96.34146341463415","38.95"
"2","1","205","775166","92.99156391953277","38.525"
"1","1","203","178247","94.03846153846153","39"
"3","1","200","466616","92.67990074441687","40.300000000000004"
"4","2","192","110462","96.31544925662573","38.675"
"2","1","206","775166","93.09895833333334","38.4"
"1","1","204","178247","93.7780628608082","38.975"
"3","1","201","466616","92.66625233064015","40.225"
"4","2","193","110462","96.36363636363636","38.5"
"2","1","207","775166","92.75456919060052","38.3"
"1","1","205","178247","93.573264781491","38.9"
"3","1","202","466616","92.5280199252802","40.150000000000006"
"4","2","194","110462","96.54046997389034","38.3"
"2","1","208","775166","93.09664694280079","38.025"
"1","1","206","178247","93.36767546683838","38.824999999999996"
"3","1","203","466616","92.3125","40"
"4","2","195","110462","96.71916010498688","38.1"
"2","1","209","775166","92.4802110817942","37.9"
"1","1","207","178247","93.16129032258064","38.75"
"3","1","204","466616","92.23057644110276","39.900000000000006"
"2","1","210","775166","92.71523178807946","37.75"
"4","2","196","110462","96.83377308707124","37.9"
"1","1","208","178247","92.9541047188106","38.675"
"3","1","205","466616","91.83929692404269","39.825"
"2","1","211","775166","92.81437125748504","37.574999999999996"
"1","1","209","178247","92.91747888239115","38.475"
"4","2","197","110462","96.62475181998677","37.775"
"3","1","206","466616","91.76618478944062","39.775"
"1","1","210","178247","93.19371727748691","38.2"
"2","1","212","775166","92.47168554297134","37.525"
"4","2","198","110462","96.61354581673307","37.65"
"3","1","207","466616","91.9242902208202","39.625"
"2","1","213","775166","92.49329758713137","37.3"
"1","1","211","178247","93.48684210526315","38"
"4","2","199","110462","96.53333333333333","37.5"
"3","1","208","466616","92.0303605313093","39.525"
"2","1","214","775166","92.45791245791246","37.125"
"1","1","212","178247","93.41238471673255","37.95"
"3","1","209","466616","92.13197969543148","39.4"
"4","2","200","110462","96.31367292225201","37.3"
"2","1","215","775166","92.2192151556157","36.95"
"1","1","213","178247","93.00791556728231","37.9"
"3","1","210","466616","92.0584498094028","39.35"
"4","2","201","110462","96.49359406608227","37.075"
"2","1","216","775166","92.25543478260869","36.8"
"1","1","214","178247","93.11258278145695","37.75"
"3","1","211","466616","91.42312579415503","39.35"
"4","2","202","110462","96.67571234735414","36.85"
"2","1","217","775166","92.29195088676671","36.65"
"1","1","215","178247","93.08970099667773","37.625"
"3","1","212","466616","91.46496815286625","39.25"
"4","2","203","110462","96.53061224489797","36.75"
"2","1","218","775166","91.86602870813397","36.575"
"1","1","216","178247","93.00932090545939","37.55"
"3","1","213","466616","91.54388212684177","39.025"
"4","2","204","110462","96.65529010238907","36.625"
"2","1","219","775166","92.16494845360825","36.375"
"1","1","217","178247","92.79038718291055","37.45"
"3","1","214","466616","91.66132135984606","38.975"
"4","2","205","110462","96.36986301369863","36.5"
"2","1","220","775166","92.32895646164478","36.175000000000004"
"1","1","218","178247","92.96718017414601","37.325"
"3","1","215","466616","91.44144144144144","38.85"
"4","2","206","110462","96.55884377150723","36.325"
"2","1","221","775166","92.10526315789474","36.1"
"1","1","219","178247","92.75653923541248","37.275000000000006"
"3","1","216","466616","91.3659793814433","38.800000000000004"
"4","2","207","110462","96.61134163208852","36.15"
"1","1","220","178247","92.54533243787778","37.225"
"2","1","222","775166","92.14732453092425","35.975"
"3","1","217","466616","91.34925758553905","38.725"
"1","1","221","178247","92.45791245791246","37.125"
"4","2","208","110462","96.45340751043115","35.949999999999996"
"2","1","223","775166","92.38826815642457","35.8"
"3","1","218","466616","91.39715394566623","38.65"
"1","1","222","178247","92.43243243243244","37"
"2","1","224","775166","92.28611500701263","35.65"
"4","2","209","110462","96.7877094972067","35.8"
"3","1","219","466616","91.49902660609993","38.525"
"1","1","223","178247","92.54237288135593","36.875"
"2","1","225","775166","92.46478873239437","35.5"
"4","2","210","110462","96.84431977559608","35.65"
"3","1","220","466616","91.34677944046844","38.425"
"1","1","224","178247","92.72108843537416","36.75"
"2","1","226","775166","92.44350282485875","35.4"
"4","2","211","110462","97.04225352112677","35.5"
"3","1","221","466616","91.0574412532637","38.3"
"1","1","225","178247","92.62798634812287","36.625"
"2","1","227","775166","92.42209631728045","35.3"
"4","2","212","110462","97.03180212014134","35.375"
"3","1","222","466616","90.96858638743456","38.2"
"1","1","226","178247","92.53424657534246","36.5"
"2","1","228","775166","92.33498935415189","35.225"
"4","2","213","110462","96.8107725017718","35.275"
"3","1","223","466616","90.87926509186352","38.1"
"1","1","227","178247","92.45024021962938","36.425000000000004"
"2","1","229","775166","92.45551601423487","35.125"
"4","2","214","110462","97.14896650035638","35.075"
"3","1","224","466616","90.53876478318003","38.05"
"1","1","228","178247","92.43466299862449","36.35"
"2","1","230","775166","92.43937232524965","35.05"
"4","2","215","110462","97.2083035075161","34.925"
"3","1","225","466616","90.38208168642952","37.95"
"1","1","229","178247","92.28650137741047","36.3"
"2","1","231","775166","92.47851002865329","34.9"
"3","1","226","466616","90.2439024390244","37.925"
"4","2","216","110462","97.69452449567724","34.699999999999996"
"1","1","230","178247","92.5414364640884","36.199999999999996"
"2","1","232","775166","92.1863799283154","34.875"
"3","1","227","466616","90.47619047619048","37.8"
"1","1","231","178247","92.5207756232687","36.1"
"2","1","233","775166","92.24694903086863","34.825"
"4","2","217","110462","97.3342939481268","34.699999999999996"
"3","1","228","466616","90.19218025182239","37.724999999999994"
"1","1","232","178247","92.16909216909217","36.075"
"2","1","234","775166","92.28550829127613","34.675"
"4","2","218","110462","97.11191335740072","34.625"
"3","1","229","466616","90.23255813953487","37.625"
"2","1","235","775166","92.26319595083152","34.575"
"1","1","233","178247","92.02496532593621","36.05"
"4","2","219","110462","97.46192893401016","34.475"
"3","1","230","466616","90.32688458972649","37.475"
"2","1","236","775166","92.5925925925926","34.425"
"1","1","234","178247","91.94444444444444","36"
"4","2","220","110462","97.6","34.375"
"3","1","231","466616","90.11356045424182","37.425000000000004"
"2","1","237","775166","92.72197962154294","34.35"
"1","1","235","178247","91.78272980501393","35.9"
"4","2","221","110462","97.37609329446065","34.300000000000004"
"3","1","232","466616","90.16064257028113","37.35"
"2","1","238","775166","92.49817916970139","34.325"
"1","1","236","178247","91.82389937106919","35.775"
"4","2","222","110462","97.2972972972973","34.225"
"3","1","233","466616","90.14084507042254","37.275000000000006"
"2","1","239","775166","91.97665937272063","34.275"
"1","1","237","178247","91.88243526941918","35.725"
"4","2","223","110462","97.07174231332357","34.150000000000006"
"3","1","234","466616","90.11432414256893","37.175000000000004"
"2","1","240","775166","91.95318215069496","34.175"
"1","1","238","178247","91.71929824561403","35.625"
"4","2","224","110462","96.98972099853157","34.050000000000004"
"3","1","235","466616","90.21592442645074","37.05"
"2","1","241","775166","92.00879765395894","34.1"
"1","1","239","178247","91.82522903453136","35.475"
"4","2","225","110462","97.27138643067846","33.900000000000006"
"1","1","240","178247","92.13881019830028","35.3"
"2","1","242","775166","92.12656364974245","33.975"
"3","1","236","466616","89.86486486486487","37"
"4","2","226","110462","97.12177121771217","33.875"
"1","1","241","178247","91.84975194897235","35.275"
"3","1","237","466616","89.97289972899729","36.9"
"2","1","243","775166","92.25092250922509","33.875"
"4","2","227","110462","97.18518518518519","33.75"
"1","1","242","178247","91.83818310858764","35.225"
"2","1","244","775166","92.16555801921655","33.825"
"3","1","238","466616","89.95247793618466","36.825"
"1","1","243","178247","91.96301564722617","35.15"
"4","2","228","110462","97.25111441307578","33.650000000000006"
"2","1","245","775166","92.14232765011118","33.725"
"3","1","239","466616","90.11588275391956","36.675000000000004"
"1","1","244","178247","91.95156695156696","35.099999999999994"
"2","1","246","775166","92.12481426448737","33.650000000000006"
"4","2","229","110462","97.02602230483272","33.625"
"3","1","240","466616","89.96587030716724","36.625"
"1","1","245","178247","91.86875891583452","35.05"
"2","1","247","775166","92.04460966542752","33.625"
"4","2","230","110462","96.94713328369322","33.575"
"3","1","241","466616","89.81544771018454","36.575"
"1","1","246","178247","91.9170243204578","34.949999999999996"
"2","1","248","775166","92.2272047832586","33.45"
"4","2","231","110462","97.23053892215569","33.4"
"3","1","242","466616","89.5277207392197","36.525"
"1","1","247","178247","91.68458781362007","34.875"
"2","1","249","775166","92.14071856287424","33.4"
"4","2","232","110462","97.2993248312078","33.324999999999996"
"3","1","243","466616","89.43758573388203","36.449999999999996"
"1","1","248","178247","91.52298850574712","34.8"
"2","1","250","775166","92.1921921921922","33.300000000000004"
"3","1","244","466616","89.72413793103449","36.25"
"4","2","233","110462","97.37039819684448","33.275"
"1","1","249","178247","91.71469740634006","34.699999999999996"
"2","1","251","775166","92.39457831325302","33.2"
"3","1","245","466616","89.3719806763285","36.225"
"4","2","234","110462","97.50943396226415","33.125"
"1","1","250","178247","91.77489177489177","34.65"
"2","1","252","775166","92.23813112283345","33.175"
"3","1","246","466616","89.61218836565097","36.1"
"4","2","235","110462","97.42424242424242","33"
"1","1","251","178247","91.55234657039712","34.625"
"2","1","253","775166","92.15686274509804","33.15"
"2","1","254","775166","91.99395770392749","33.1"
"3","1","247","466616","89.52116585704371","36.025"
"1","1","252","178247","91.54013015184381","34.575"
"4","2","236","110462","97.49049429657795","32.875"
"2","1","255","775166","92.1969696969697","33"
"1","1","253","178247","91.53400868306801","34.55"
"3","1","248","466616","89.36761640027797","35.975"
"4","2","237","110462","97.33231707317073","32.800000000000004"
"2","1","256","775166","92.1092564491654","32.95"
"1","1","254","178247","91.5155910079768","34.475"
"4","2","238","110462","97.54977029096477","32.65"
"3","1","249","466616","89.79734451432564","35.775"
"1","1","255","178247","91.42441860465115","34.4"
"2","1","257","775166","92.01520912547528","32.875"
"4","2","239","110462","97.23926380368098","32.6"
"3","1","250","466616","89.71308607417775","35.725"
"1","1","256","178247","91.41193595342067","34.35"
"2","1","258","775166","92.13740458015268","32.75"
"4","2","240","110462","97.61171032357473","32.45"
"3","1","251","466616","89.95786516853933","35.6"
"1","1","257","178247","91.3202042304887","34.275"
"2","1","259","775166","92.55564082885648","32.574999999999996"
"4","2","241","110462","97.37856592135698","32.425"
"3","1","252","466616","90.07042253521126","35.5"
"1","1","258","178247","91.16143170197223","34.225"
"2","1","260","775166","92.62672811059907","32.550000000000004"
"4","2","242","110462","97.3724884080371","32.35"
"3","1","253","466616","89.99295278365047","35.475"
"1","1","259","178247","91.21522693997072","34.150000000000006"
"2","1","261","775166","92.61538461538461","32.5"
"4","2","243","110462","97.44582043343654","32.300000000000004"
"3","1","254","466616","90.11997177134792","35.425000000000004"
"1","1","260","178247","91.12252384446074","34.075"
"2","1","262","775166","92.60969976905312","32.475"
"4","2","244","110462","97.51359751359752","32.175"
"1","1","261","178247","91.3907284768212","33.975"
"3","1","255","466616","90.0990099009901","35.35"
"2","1","263","775166","92.44410177332306","32.425"
"4","2","245","110462","97.81420765027322","32.025"
"1","1","262","178247","91.3716814159292","33.900000000000006"
"2","1","264","775166","92.58687258687259","32.375"
"3","1","256","466616","90.20581973030518","35.225"
"1","1","263","178247","91.4327917282127","33.85"
"2","1","265","775166","92.58114374034004","32.35"
"4","2","246","110462","97.96238244514106","31.900000000000002"
"3","1","257","466616","90.18492176386913","35.15"
"1","1","264","178247","91.54929577464789","33.725"
"2","1","266","775166","92.65274555297756","32.324999999999996"
"4","2","247","110462","97.95275590551181","31.75"
"3","1","258","466616","90.43540328336903","35.025"
"1","1","265","178247","91.46250927988122","33.675"
"2","1","267","775166","92.72445820433437","32.300000000000004"
"4","2","248","110462","98.33860759493672","31.6"
"3","1","259","466616","90.2002861230329","34.949999999999996"
"1","1","266","178247","91.23979213066072","33.675"
"2","1","268","775166","93.08469308469309","32.175"
"4","2","249","110462","98.33729216152018","31.574999999999996"
"3","1","260","466616","90.2002861230329","34.949999999999996"
"1","1","267","178247","91.35618479880775","33.550000000000004"
"2","1","269","775166","92.77389277389277","32.175"
"4","2","250","110462","98.17605075337033","31.525"
"3","1","261","466616","90.18624641833811","34.9"
"1","1","268","178247","91.4798206278027","33.45"
"2","1","270","775166","92.82930631332815","32.074999999999996"
"4","2","251","110462","97.9381443298969","31.525"
"3","1","262","466616","90.30868628858578","34.825"
"1","1","269","178247","91.61048689138576","33.375"
"2","1","271","775166","92.66770670826833","32.05"
"3","1","263","466616","90.35971223021583","34.75"
"4","2","252","110462","98.0127186009539","31.45"
"1","1","270","178247","91.37931034482759","33.35"
"2","1","272","775166","92.65625","32"
"3","1","264","466616","90.47619047619048","34.65"
"4","2","253","110462","97.92993630573248","31.4"
"1","1","271","178247","91.65413533834587","33.25"
"2","1","273","775166","92.64475743348983","31.95"
"3","1","265","466616","90.45553145336225","34.575"
"4","2","254","110462","98.23859087269817","31.225"
"1","1","272","178247","92","33.125"
"2","1","274","775166","92.55485893416929","31.900000000000002"
"3","1","266","466616","90.71791153009427","34.475"
"4","2","255","110462","98.15409309791332","31.15"
"1","1","273","178247","91.99395770392749","33.1"
"2","1","275","775166","92.62166405023548","31.85"
"3","1","267","466616","90.9090909090909","34.375"
"4","2","256","110462","98.23008849557522","31.075000000000003"
"1","1","274","178247","91.91232048374906","33.074999999999996"
"2","1","276","775166","92.61586802827966","31.825"
"3","1","268","466616","90.81632653061224","34.300000000000004"
"4","2","257","110462","98.38449111470113","30.95"
"1","1","275","178247","91.96969696969697","33"
"2","1","277","775166","92.5255704169945","31.775"
"3","1","269","466616","90.51787016776076","34.275"
"1","1","276","178247","91.95751138088012","32.95"
"4","2","258","110462","98.46153846153847","30.875000000000004"
"2","1","278","775166","92.5984251968504","31.75"
"4","2","259","110462","98.69918699186991","30.75"
"1","1","277","178247","91.94528875379939","32.9"
"3","1","270","466616","90.5701754385965","34.2"
"2","1","279","775166","92.50788643533123","31.7"
"3","1","271","466616","90.34381858083394","34.175"
"1","1","278","178247","91.78082191780823","32.85"
"4","2","260","110462","98.8599348534202","30.7"
"2","1","280","775166","92.33807266982622","31.65"
"1","1","279","178247","91.82582123758594","32.725"
"3","1","272","466616","90.3367496339678","34.150000000000006"
"4","2","261","110462","98.77750611246944","30.675"
"2","1","281","775166","92.17391304347827","31.624999999999996"
"1","1","280","178247","91.66666666666666","32.7"
"3","1","273","466616","90.53558327219369","34.075"
"2","1","282","775166","92.16772151898735","31.6"
"4","2","262","110462","98.61224489795917","30.625000000000004"
"1","1","281","178247","91.87116564417178","32.6"
"3","1","274","466616","90.53558327219369","34.075"
"2","1","283","775166","92.22222222222223","31.5"
"4","2","263","110462","98.85245901639344","30.5"
"1","1","282","178247","91.99384141647421","32.475"
"2","1","284","775166","92.27091633466135","31.374999999999996"
"4","2","264","110462","98.68744872846595","30.475"
"3","1","275","466616","90.78850405305822","33.925"
"1","1","283","178247","92.26006191950464","32.300000000000004"
"2","1","285","775166","92.17877094972067","31.324999999999996"
"4","2","265","110462","98.60197368421053","30.4"
"3","1","276","466616","90.84194977843427","33.85"
"1","1","284","178247","92.39720713731575","32.225"
"2","1","286","775166","92.2337870296237","31.225"
"3","1","277","466616","90.82161361954108","33.775"
"1","1","285","178247","92.59547934528449","32.074999999999996"
"4","2","266","110462","98.5172981878089","30.349999999999998"
"2","1","287","775166","92.2275641025641","31.2"
"3","1","278","466616","90.66666666666666","33.75"
"1","1","286","178247","92.87949921752738","31.95"
"2","1","288","775166","92.1474358974359","31.2"
"4","2","267","110462","98.59504132231405","30.25"
"3","1","279","466616","90.72700296735906","33.7"
"1","1","287","178247","93.01960784313725","31.874999999999996"
"4","2","268","110462","98.59038142620233","30.15"
"2","1","289","775166","92.1411387329591","31.175000000000004"
"3","1","280","466616","90.92261904761905","33.6"
"1","1","288","178247","93.01412872841445","31.85"
"4","2","269","110462","98.2587064676617","30.15"
"2","1","290","775166","92.13483146067416","31.15"
"3","1","281","466616","90.9090909090909","33.550000000000004"
"1","1","289","178247","93.08176100628931","31.8"
"4","2","270","110462","98.00829875518671","30.125"
"2","1","291","775166","92.28295819935691","31.1"
"1","1","290","178247","93.29652996845425","31.7"
"3","1","282","466616","90.8955223880597","33.5"
"4","2","271","110462","97.92186201163757","30.075000000000003"
"2","1","292","775166","92.3572003218021","31.075000000000003"
"1","1","291","178247","93.13880126182966","31.7"
"3","1","283","466616","90.87509349289455","33.425"
"4","2","272","110462","98","30"
"2","1","293","775166","92.4315619967794","31.05"
"1","1","292","178247","93.3596837944664","31.624999999999996"
"3","1","284","466616","90.92953523238381","33.35"
"4","2","273","110462","97.99498746867168","29.925"
"2","1","294","775166","92.73021001615508","30.95"
"1","1","293","178247","93.42313787638669","31.55"
"3","1","285","466616","90.76576576576578","33.300000000000004"
"4","2","274","110462","98.15590947191953","29.825000000000003"
"2","1","295","775166","92.88025889967638","30.9"
"1","1","294","178247","93.64575059571088","31.474999999999998"
"3","1","286","466616","90.67669172932331","33.25"
"2","1","296","775166","92.94403892944038","30.825000000000003"
"1","1","295","178247","93.56120826709062","31.45"
"4","2","275","110462","98.14970563498738","29.725"
"3","1","287","466616","90.9502262443439","33.15"
"2","1","297","775166","92.93831168831169","30.8"
"4","2","276","110462","98.39797639123103","29.65"
"1","1","296","178247","93.55608591885442","31.424999999999997"
"3","1","288","466616","91.08087679516251","33.074999999999996"
"2","1","298","775166","92.85714285714286","30.8"
