apoCellsMovementProba,needSigCellsMvtProba,layersAroundNLC,antiApoBoost,monoPhagoEff,nlcPhagoEff,macroPhagoEff,macroKillEff,cllSensingDistance,monocyteSensingDistance,nlcSensingDistance,macrophageSensingDistance,nlcThreshold,signalInitMean,signalInitStd,monoDiffThreshold,monoDiffTimeStd,gammaLifeInitRate,gammaLifeInitShape,fitnessVia,fitnessConc,evolution$samples
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,65.61067431910317,2312.8053,52.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,65.75981903760925,2312.4423,55.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,65.7819084808878,2312.8053,56.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,65.80399792416634,2313.1683000000003,59.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,65.80399792416634,2313.1683000000003,57.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,66.31250048848234,2314.6863000000003,60.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,66.31250048848234,2312.8053,64.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,66.31250048848234,2314.6863000000003,58.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,66.82100305279835,2313.1683000000003,63.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,66.82100305279835,2313.1683000000003,61.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,66.82100305279835,2312.4423,65.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,66.87203445787611,2310.5693,68.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,66.87203445787611,2314.6863000000003,62.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,66.87203445787611,2310.5693,66.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,66.92306586295389,2312.4423,71.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,66.92306586295389,2308.6963,69.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,66.92306586295389,2308.6963,67.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,66.92306586295389,2312.4423,75.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,67.10276936313416,2310.5693,72.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,67.10276936313416,2310.5693,74.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,67.10276936313416,2310.5693,70.0
3,4,3,65,11,2,50,5,3,2,3,3,171,56,37,71,34,1548,0.4958829328080874,67.28247286331442,2312.4423,73.0
10,8,3,258,96,13,41,5,1,2,1,3,196,51,37,72,15,915,0.6240711827609906,68.10489093014718,2194.6663,50.0
10,8,3,258,96,13,41,5,1,2,1,3,196,51,37,72,15,915,0.6240711827609906,68.28415667171153,2194.5063,51.0
10,8,3,258,96,13,41,5,1,2,1,3,196,51,37,72,15,915,0.6240711827609906,68.84621501296395,2195.4893,58.0
10,8,3,258,96,13,41,5,1,2,1,3,196,51,37,72,15,915,0.6240711827609906,68.84621501296395,2193.0493,52.0
10,8,3,258,96,13,41,5,1,2,1,3,196,51,37,72,15,915,0.6240711827609906,69.40827335421638,2191.5923,53.0
10,8,3,258,96,13,41,5,1,2,1,3,196,51,37,72,15,915,0.6240711827609906,69.40827335421638,2196.1523,61.0
10,8,3,258,96,13,41,5,1,2,1,3,196,51,37,72,15,915,0.6240711827609906,69.40827335421638,2196.1523,59.0
10,8,3,258,96,13,41,5,1,2,1,3,196,51,37,72,15,915,0.6240711827609906,69.72692852136947,2193.0493,54.0
10,8,3,258,96,13,41,5,1,2,1,3,196,51,37,72,15,915,0.6240711827609906,69.72692852136947,2194.6663,56.0
10,8,3,258,96,13,41,5,1,2,1,3,196,51,37,72,15,915,0.6240711827609906,69.72692852136947,2196.4143000000004,62.0
10,8,3,258,96,13,41,5,1,2,1,3,196,51,37,72,15,915,0.6240711827609906,69.72692852136947,2196.4143000000004,60.0
10,8,3,258,96,13,41,5,1,2,1,3,196,51,37,72,15,915,0.6240711827609906,70.04558368852257,2196.1523,63.0
10,8,3,258,96,13,41,5,1,2,1,3,196,51,37,72,15,915,0.6240711827609906,70.04558368852257,2194.5063,55.0
10,8,3,258,96,13,41,5,1,2,1,3,196,51,37,72,15,915,0.6240711827609906,71.11767134585787,2195.4893,64.0
10,8,3,258,96,13,41,5,1,2,1,3,196,51,37,72,15,915,0.6240711827609906,72.18975900319319,2194.8263,65.0
6,4,3,35,11,2,50,5,3,2,1,3,179,56,0,72,15,764,0.6209133236986332,76.59396729588502,2141.5543000000007,60.0
6,4,3,35,11,2,50,5,3,2,1,3,179,56,0,72,15,764,0.6209133236986332,77.29985374760038,2141.8183000000004,59.0
6,4,3,35,11,2,50,5,3,2,1,3,179,56,0,72,15,764,0.6209133236986332,78.20388471782334,2141.8613000000005,56.0
6,4,3,35,11,2,50,5,3,2,1,3,179,56,0,72,15,764,0.6209133236986332,78.20388471782334,2142.1743,54.0
6,4,3,35,11,2,50,5,3,2,1,3,179,56,0,72,15,764,0.6209133236986332,78.20388471782334,2141.8613000000005,58.0
6,4,3,35,11,2,50,5,3,2,1,3,179,56,0,72,15,764,0.6209133236986332,78.20388471782334,2141.8613000000005,50.0
6,4,3,35,11,2,50,5,3,2,1,3,179,56,0,72,15,764,0.6209133236986332,79.1079156880463,2141.9043,51.0
6,4,3,35,11,2,50,5,3,2,1,3,179,56,0,72,15,764,0.6209133236986332,79.1079156880463,2141.9043,57.0
6,4,3,35,11,2,50,5,3,2,1,3,179,56,0,72,15,764,0.6209133236986332,79.1079156880463,2141.9043,55.0
6,4,3,35,11,2,50,5,3,2,1,3,179,56,0,72,15,764,0.6209133236986332,79.1079156880463,2141.9043,53.0
6,4,3,35,11,2,50,5,3,2,1,3,179,56,0,72,15,764,0.6209133236986332,79.41574749819756,2142.1743,52.0
6,7,2,95,77,3,77,4,3,2,1,3,187,72,3,62,11,2038,0.3808931589752946,90.83334911090247,2116.7253,50.0
6,9,2,95,77,3,77,4,3,2,2,3,187,72,0,62,11,2038,0.3998663359706399,92.57225685332176,2116.7823,61.0
6,9,2,95,77,3,77,4,3,2,2,3,187,72,0,62,11,2038,0.3998663359706399,93.07052442451676,2115.9233,60.0
6,9,2,95,77,3,77,4,3,2,2,3,187,72,0,62,11,2038,0.3998663359706399,93.56879199571172,2115.0643,57.0
6,9,2,95,77,3,77,4,3,2,2,3,187,72,0,62,11,2038,0.3998663359706399,93.56879199571172,2116.7823,59.0
6,9,2,95,77,3,77,4,3,2,2,3,187,72,0,62,11,2038,0.3998663359706399,93.77923859434487,2115.9233,58.0
6,9,2,95,77,3,77,4,3,2,2,3,187,72,0,62,11,2038,0.3998663359706399,93.77923859434487,2113.7923,54.0
6,9,2,95,77,3,77,4,3,2,2,3,187,72,0,62,11,2038,0.3998663359706399,93.77923859434487,2114.5063,56.0
6,9,2,95,77,3,77,4,3,2,2,3,187,72,0,62,11,2038,0.3998663359706399,93.98968519297809,2113.9483,55.0
6,9,2,95,77,3,77,4,3,2,2,3,187,72,0,62,11,2038,0.3998663359706399,93.98968519297809,2113.6363,53.0
6,9,2,95,77,3,77,4,3,2,2,3,187,72,0,62,11,2038,0.3998663359706399,94.3671185496213,2113.3133,50.0
6,9,2,95,77,3,77,4,3,2,2,3,187,72,0,62,11,2038,0.3998663359706399,94.7445519062645,2112.9903,51.0
