apoCellsMovementProba,needSigCellsMvtProba,layersAroundNLC,antiApoBoost,monoPhagoEff,nlcPhagoEff,macroPhagoEff,macroKillEff,cllSensingDistance,monocyteSensingDistance,nlcSensingDistance,macrophageSensingDistance,nlcThreshold,signalInitMean,signalInitStd,monoDiffThreshold,monoDiffTimeStd,gammaLifeInitRate,gammaLifeInitShape,fitnessVia,fitnessConc,evolution$samples
1,4,3,149,55,52,34,0,3,3,3,3,157,44,12,71,46,985,0.6228583846976827,1333.6805526555245,479.8573999999999,57.0
1,4,3,149,55,52,34,0,3,3,3,3,157,44,12,71,46,985,0.6228583846976827,1333.6805526555245,483.8994,59.0
1,4,3,149,55,52,34,0,3,3,3,3,157,44,12,71,46,985,0.6228583846976827,1334.1147894836745,488.9373999999999,50.0
1,4,3,149,55,52,34,0,3,3,3,3,157,44,12,71,46,985,0.6228583846976827,1334.1147894836745,486.3924,52.0
1,4,3,149,55,52,34,0,3,3,3,3,157,44,12,71,46,985,0.6228583846976827,1334.1147894836745,481.8784,56.0
1,4,3,149,55,52,34,0,3,3,3,3,157,44,12,71,46,985,0.6228583846976827,1334.1147894836745,481.8784,58.0
1,4,3,149,55,52,34,0,3,3,3,3,157,44,12,71,46,985,0.6228583846976827,1334.1147894836745,486.3924,60.0
1,4,3,149,55,52,34,0,3,3,3,3,157,44,12,71,46,985,0.6228583846976827,1334.5490263118247,488.8854,51.0
1,4,3,149,55,52,34,0,3,3,3,3,157,44,12,71,46,985,0.6228583846976827,1334.5490263118247,483.8994,55.0
1,4,3,149,55,52,34,0,3,3,3,3,157,44,12,71,46,985,0.6228583846976827,1334.5490263118247,483.8994,61.0
1,4,3,149,55,52,34,0,3,3,3,3,157,44,12,71,46,985,0.6228583846976827,1334.5490263118247,488.8854,53.0
1,4,3,149,55,52,34,0,3,3,3,3,157,44,12,71,46,985,0.6228583846976827,1334.5490263118247,483.8994,63.0
1,4,3,149,55,52,34,0,3,3,3,3,157,44,12,71,46,985,0.6228583846976827,1339.084245632068,486.3924,64.0
1,4,3,149,55,52,34,0,3,3,3,3,157,44,12,71,46,985,0.6228583846976827,1339.084245632068,486.3924,62.0
