apoCellsMovementProba,needSigCellsMvtProba,layersAroundNLC,antiApoBoost,monoPhagoEff,nlcPhagoEff,macroPhagoEff,macroKillEff,cllSensingDistance,monocyteSensingDistance,nlcSensingDistance,macrophageSensingDistance,nlcThreshold,signalInitMean,signalInitStd,monoDiffThreshold,monoDiffTimeStd,gammaLifeInitRate,gammaLifeInitShape,fitnessVia,fitnessConc,evolution$samples
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,122.83054971738068,4094.8053,76.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,122.83054971738068,4105.8603,88.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,122.83054971738068,4105.8603,84.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,122.83054971738068,4094.8053,78.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,122.83054971738068,4105.8603,94.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,122.83054971738068,4250.3683,100.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,122.83054971738068,4122.853300000001,96.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,122.83054971738068,4178.2113,100.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,122.83054971738068,4067.6973,62.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,122.83054971738068,4105.8603,86.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,122.83054971738068,4263.3653,100.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,122.83054971738068,4100.2513,80.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,122.83054971738068,4030.9073,60.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,122.83054971738068,4100.2513,82.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,122.83054971738068,4094.8053,74.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.0216089421718,4089.4043,63.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.0216089421718,4015.8243,59.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.0216089421718,4015.8243,57.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.0216089421718,4100.296300000001,83.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.0216089421718,4100.2063,73.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.0216089421718,4111.4243,95.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.0216089421718,4134.282300000001,97.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.0216089421718,4100.296300000001,85.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.12745989345106,4228.6803,100.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.12745989345106,4151.000300000001,100.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.12745989345106,4263.3653,100.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.12745989345106,4200.8843,100.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.12745989345106,4169.2963,100.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.23331084473033,4167.7183,99.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.56243851570667,4094.8053,66.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.56243851570667,3995.7903,58.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.56243851570667,4151.000300000001,98.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.56243851570667,4094.8053,72.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,123.56243851570667,4094.8053,64.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,124.10326808924157,4089.4043,71.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,124.10326808924157,4089.4043,69.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,124.10326808924157,4089.4043,67.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,124.10326808924157,4089.4043,65.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2205095353740772,124.8572094495824,2755.6863000000003,63.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2205095353740772,124.8572094495824,2773.4423,65.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2205095353740772,125.12022035412866,2764.5643,64.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2205095353740772,125.12022035412866,2764.5643,62.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2205095353740772,125.3832312586749,2773.4423,61.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,125.56762026496268,4051.2143,54.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,125.82620922376265,4324.924300000001,62.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2205095353740772,125.92182687798216,2764.5643,58.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2205095353740772,125.92182687798216,2790.1323,60.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,126.19006234784102,4311.8653,100.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,126.19006234784102,4268.961300000001,100.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,126.19006234784102,4330.0933,100.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,126.19779155601816,4043.7763,53.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,126.19779155601816,4043.7763,57.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,126.19779155601816,4043.7763,55.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,126.24573987850748,4051.2143,52.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,126.24573987850748,4021.7073,56.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,126.24573987850748,4021.7073,58.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,126.24573987850748,4051.2143,50.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,126.2936882009968,4058.6523000000007,51.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,126.2936882009968,3999.6383,59.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2205095353740772,126.4604224972894,2773.4423,59.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2205095353740772,126.4604224972894,2773.4423,57.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2205095353740772,126.51819143108364,2806.7763000000004,56.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2205095353740772,126.57596036487789,2840.110300000001,51.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2205095353740772,126.57596036487789,2840.110300000001,53.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2205095353740772,126.57596036487789,2840.110300000001,55.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,126.62504097009663,4094.8053,70.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,126.62504097009663,4094.8053,68.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2205095353740772,127.05240489970868,2806.7763000000004,52.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2205095353740772,127.05240489970868,2806.7763000000004,50.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2205095353740772,127.05240489970868,2806.7763000000004,54.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,127.25747851640132,3978.0453,60.0
10,8,3,223,75,81,20,0,3,2,1,1,122,67,38,70,6,2422,0.199429287619813,127.428887523559,4098.210300000001,64.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,127.58875049080312,4307.5643,58.0
10,8,3,223,75,81,20,0,3,2,1,1,122,67,38,70,6,2422,0.199429287619813,127.6941173340861,4075.252300000001,63.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,128.22126883180587,3956.452300000001,61.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,128.80343947283606,3944.9303,62.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,129.38561011386625,3933.4083,63.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,129.43092561206828,3924.6463,64.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,129.47624111027034,3933.4083,65.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,129.47624111027034,3999.6383,97.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,129.5125958966732,4286.3783,100.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,129.66650360184235,4459.176299999999,100.0
10,8,3,223,75,81,20,0,3,2,1,1,122,67,38,70,6,2422,0.199429287619813,129.9158010168833,4031.742300000001,52.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,130.0427899704367,4330.0933,100.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,130.0427899704367,4311.8653,100.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,130.949923031797,3979.2093,96.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,130.949923031797,3924.6463,66.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,130.949923031797,3924.6463,78.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,130.949923031797,3979.2093,100.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,130.949923031797,3979.2093,98.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,130.949923031797,3966.4033,100.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,131.0662849674173,4268.961300000001,100.0
9,8,3,173,75,81,37,0,3,2,1,1,118,60,38,70,6,2422,0.2026710160268233,131.0662849674173,4286.3783,100.0
8,9,3,292,54,4,86,0,3,3,1,2,104,59,11,48,6,2120,0.2141641447453796,131.70017894444996,3518.8323000000005,67.0
10,8,3,223,75,81,20,0,3,2,1,1,122,67,38,70,6,2422,0.199429287619813,132.13748469968053,4069.3643000000006,61.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2195297805466466,132.19355493984096,2698.432300000001,55.0
8,9,3,292,54,4,86,0,3,3,1,2,104,59,11,48,6,2120,0.2141641447453796,132.25480864096693,3522.0843000000004,68.0
8,9,3,292,54,4,86,0,3,3,1,2,104,59,11,48,6,2120,0.2141641447453796,132.25480864096693,3514.8373,66.0
8,9,3,292,54,4,86,0,3,3,1,2,104,59,11,48,6,2120,0.2141641447453796,132.25480864096693,3514.5213000000003,64.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,132.3429249421666,4360.674300000001,80.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,132.3429249421666,4459.176299999999,100.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,132.3429249421666,4448.5753,100.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,132.3429249421666,4438.3683,100.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,132.3429249421666,4324.924300000001,64.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,132.3429249421666,4390.4463000000005,96.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,132.3429249421666,4437.1093,100.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,132.42360495332366,3958.7803,99.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,132.42360495332366,3915.8843000000006,77.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,132.42360495332366,3933.4083,67.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,132.42360495332366,3915.8843000000006,75.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,132.42360495332366,3958.7803,95.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,132.42360495332366,3956.452300000001,71.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,132.42360495332366,3933.4083,79.0
8,9,3,292,54,4,86,0,3,3,1,2,104,59,11,48,6,2120,0.2141641447453796,132.8094383374839,3518.8323000000005,63.0
8,9,3,292,54,4,86,0,3,3,1,2,104,59,11,48,6,2120,0.2141641447453796,132.8094383374839,3518.8323000000005,65.0
8,9,3,292,54,4,86,0,3,3,1,2,104,59,11,48,6,2120,0.2141641447453796,132.8094383374839,3518.8323000000005,69.0
8,9,3,292,54,4,86,0,3,3,1,2,104,59,11,48,6,2120,0.2141641447453796,132.8094383374839,3510.8423,71.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,132.8861325303361,4374.5363,97.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,132.8861325303361,4374.5363,95.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,132.8861325303361,4324.2003,61.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,132.8861325303361,4325.6483,67.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,132.8861325303361,4346.8123000000005,81.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,132.8861325303361,4324.2003,65.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,132.8861325303361,4374.5363,99.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,132.8861325303361,4324.2003,63.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,132.8861325303361,4346.8123000000005,79.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,132.99864040827163,3944.9303,70.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,132.99864040827163,3924.6463,80.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,132.99864040827163,3924.6463,74.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,132.99864040827163,3905.2623,76.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,132.99864040827163,3924.6463,68.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,132.99864040827163,3957.6163000000006,94.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,132.99864040827163,3944.9303,72.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2195297805466466,133.47066660561558,2660.492300000001,58.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2195297805466466,133.47066660561558,2660.492300000001,56.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2195297805466466,133.47066660561558,2660.492300000001,50.0
6,10,2,173,54,4,92,0,3,3,2,2,104,68,11,51,0,2320,0.2195297805466466,133.47066660561558,2660.492300000001,54.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,133.57367586321956,3933.4083,69.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,133.57367586321956,3944.698300000001,83.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,133.57367586321956,3933.4083,73.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,133.57367586321956,3933.4083,81.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,133.57367586321956,3956.452300000001,93.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,133.8019488406344,3950.5753,86.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,133.8019488406344,3950.5753,84.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,133.8019488406344,3950.5753,88.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,133.8019488406344,3939.053300000001,82.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,133.8019488406344,3950.5753,92.0
10,8,3,223,75,81,20,0,3,2,1,1,122,67,38,70,6,2422,0.199429287619813,133.86703689984125,4031.742300000001,58.0
10,8,3,223,75,81,20,0,3,2,1,1,122,67,38,70,6,2422,0.199429287619813,133.86703689984125,4133.347300000001,70.0
10,8,3,223,75,81,20,0,3,2,1,1,122,67,38,70,6,2422,0.199429287619813,133.86703689984125,4031.742300000001,54.0
10,8,3,223,75,81,20,0,3,2,1,1,122,67,38,70,6,2422,0.199429287619813,133.86703689984125,4031.742300000001,60.0
8,9,3,292,54,4,86,0,3,3,1,2,104,59,11,48,6,2120,0.2141641447453796,133.94755785920427,3514.5213000000003,60.0
8,9,3,292,54,4,86,0,3,3,1,2,104,59,11,48,6,2120,0.2141641447453796,133.94755785920427,3514.8373,70.0
8,9,3,292,54,4,86,0,3,3,1,2,104,59,11,48,6,2120,0.2141641447453796,133.94755785920427,3510.5263000000004,72.0
8,9,3,292,54,4,86,0,3,3,1,2,104,59,11,48,6,2120,0.2141641447453796,133.94755785920427,3514.5213000000003,62.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,134.03022181804926,3944.698300000001,91.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,134.03022181804926,3944.698300000001,85.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,134.03022181804926,3944.698300000001,89.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,134.03022181804926,3956.452300000001,87.0
9,8,3,293,75,81,20,0,3,2,1,1,117,13,38,70,6,2422,0.2088951456368629,134.2462532755774,3944.1833000000006,90.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,134.28815952650444,4431.0713,100.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,134.28815952650444,4448.5753,100.0
9,8,3,173,75,81,20,0,3,2,2,1,117,13,38,70,6,2422,0.203909394888301,134.28815952650444,4390.4463000000005,98.0
