apoCellsMovementProba,needSigCellsMvtProba,layersAroundNLC,antiApoBoost,monoPhagoEff,nlcPhagoEff,macroPhagoEff,macroKillEff,cllSensingDistance,monocyteSensingDistance,nlcSensingDistance,macrophageSensingDistance,nlcThreshold,signalInitMean,signalInitStd,monoDiffThreshold,monoDiffTimeStd,gammaLifeInitRate,gammaLifeInitShape,fitnessVia,fitnessConc,evolution$samples
4,10,2,4,96,48,100,4,3,2,1,3,123,30,17,57,7,1746,0.3067133307100599,147.2200286965338,534.3706000000001,54.0
4,10,2,4,96,48,100,4,3,2,1,3,123,30,17,57,7,1746,0.3067133307100599,147.2200286965338,534.3706000000001,58.0
4,10,2,4,96,48,100,4,3,2,1,3,123,30,17,57,7,1746,0.3067133307100599,147.2200286965338,534.3706000000001,60.0
4,10,2,262,96,72,86,2,3,3,3,3,167,72,5,57,39,2038,0.2797344239607524,148.17049244506097,658.5175999999997,53.0
4,10,2,262,96,72,86,2,3,3,3,3,167,72,5,57,39,2038,0.2797344239607524,148.17049244506097,658.5175999999997,51.0
4,10,2,4,96,48,100,4,3,2,1,3,123,30,17,57,7,1746,0.3067133307100599,151.5060551483632,533.4136000000001,61.0
4,10,2,4,96,48,100,4,3,2,1,3,123,30,17,57,7,1746,0.3067133307100599,151.5060551483632,535.3276000000001,57.0
4,10,2,4,96,48,100,4,3,2,1,3,123,30,17,57,7,1746,0.3067133307100599,151.5060551483632,535.3276000000001,55.0
4,10,2,4,96,48,100,4,3,2,1,3,123,30,17,57,7,1746,0.3067133307100599,154.05072162910824,534.3706000000001,56.0
4,10,2,4,96,48,100,4,3,2,1,3,123,30,14,57,7,1746,0.3081998128818977,156.39292415222525,496.81060000000025,50.0
6,10,3,247,46,89,85,1,3,3,3,3,143,31,24,48,5,2488,0.3477165671476351,159.82144610302345,290.61160000000007,51.0
6,10,3,247,46,89,85,1,3,3,3,3,143,31,24,48,5,2488,0.3477165671476351,162.44686956891368,296.8856000000003,50.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,164.30342611102597,854.7296000000002,64.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,164.30342611102597,841.6016000000002,54.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,164.30342611102597,841.6016000000002,52.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,164.30342611102597,854.7296000000002,62.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,166.21859806179117,830.9805999999999,50.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,167.5641454312923,849.5936000000004,61.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,167.5641454312923,833.6095999999999,51.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,167.5641454312923,849.5936000000004,65.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,167.5641454312923,849.5936000000004,63.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,167.5641454312923,833.6095999999999,53.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,167.5641454312923,849.5936000000004,59.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,167.5641454312923,833.6095999999999,55.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,169.4793173820575,841.6016000000002,66.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,169.4793173820575,841.6016000000002,60.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,169.4793173820575,830.9805999999999,56.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,169.4793173820575,841.6016000000002,58.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,169.6045495831524,849.5936000000004,67.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,170.49951945798756,841.6016000000002,68.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,171.3944893328227,833.6095999999999,69.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,171.3944893328227,833.6095999999999,57.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,171.3944893328227,828.3515999999997,71.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,173.19610137311133,830.9805999999999,70.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,173.19610137311133,809.7195999999998,72.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,174.9977134134,828.3515999999997,81.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,174.9977134134,791.0875999999998,73.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,174.9977134134,828.3515999999997,79.0
4,10,2,121,46,8,86,1,3,3,3,3,133,24,24,61,39,2488,0.3580470120272271,179.29364278136774,369.5996000000002,61.0
4,10,2,121,46,8,86,1,3,3,3,3,133,24,24,61,39,2488,0.3580470120272271,179.39555196996446,369.9106000000003,60.0
4,10,2,121,46,8,86,1,3,3,3,3,133,24,24,61,39,2488,0.3580470120272271,179.39555196996446,369.9106000000003,58.0
4,10,2,121,46,8,86,1,3,3,3,3,133,24,24,61,39,2488,0.3580470120272271,179.39555196996446,365.3696000000001,62.0
4,10,2,121,46,8,86,1,3,3,3,3,133,24,24,61,39,2488,0.3580470120272271,179.49746115856118,370.2216000000004,59.0
4,10,2,121,46,8,86,1,3,3,3,3,133,24,24,61,39,2488,0.3580470120272271,179.49746115856118,369.5996000000002,57.0
4,10,2,121,46,8,86,1,3,3,3,3,133,24,24,61,39,2488,0.3580470120272271,179.49746115856118,357.30760000000004,51.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,179.6438825067661,809.7195999999998,74.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,179.6438825067661,809.7195999999998,78.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,179.6438825067661,809.7195999999998,80.0
4,10,2,121,46,8,86,1,3,3,3,3,133,24,24,61,39,2488,0.3580470120272271,180.3911670634652,363.4536000000001,50.0
4,10,2,121,46,8,86,1,3,3,3,3,133,24,24,61,39,2488,0.3580470120272271,180.3911670634652,363.4536000000001,54.0
4,10,2,121,46,8,86,1,3,3,3,3,133,24,24,61,39,2488,0.3580470120272271,180.3911670634652,369.9106000000003,56.0
4,10,2,121,46,8,86,1,3,3,3,3,133,24,24,61,39,2488,0.3580470120272271,180.3911670634652,363.4536000000001,52.0
4,10,2,121,46,8,86,1,3,3,3,3,133,24,24,61,39,2488,0.3580470120272271,181.2848729683692,369.5996000000002,53.0
4,10,2,121,46,8,86,1,3,3,3,3,133,24,24,61,39,2488,0.3580470120272271,181.2848729683692,369.5996000000002,55.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,184.2900516001322,791.0875999999998,75.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,184.2900516001322,791.0875999999998,77.0
4,10,2,262,96,72,86,0,3,3,3,3,197,25,5,57,39,1464,0.27281085042417,186.4527468710986,781.3636000000001,76.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,254.28680838116776,331.37360000000024,51.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,254.74720751594063,331.40160000000026,54.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,254.74720751594063,331.40160000000026,50.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,254.74720751594063,331.40160000000026,52.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,255.2076066507135,331.42960000000033,53.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,255.2076066507135,331.42960000000033,55.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,256.77355369162865,334.67460000000034,56.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,258.33950073254374,337.91960000000034,59.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,258.33950073254374,337.91960000000034,57.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,266.7288918725026,339.9536000000004,58.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,266.7288918725026,335.6746000000004,60.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,269.9946366748205,335.6746000000004,66.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,275.11828301246146,337.91960000000034,61.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,275.11828301246146,337.91960000000034,65.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,275.11828301246146,337.91960000000034,67.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,275.1399522418107,339.9536000000004,64.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,275.1399522418107,339.9536000000004,68.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,275.1399522418107,339.9536000000004,62.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,275.16162147115995,341.9876000000004,69.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,275.16162147115995,341.9876000000004,63.0
4,10,2,121,46,8,86,1,2,3,3,3,192,52,24,54,34,2488,0.3127319035851721,288.22495921569543,342.36460000000034,70.0
4,9,2,95,46,48,86,3,2,3,1,3,119,6,24,54,34,2488,0.3057795733643821,319.9478892263282,330.26960000000014,57.0
4,9,2,95,46,48,86,3,2,3,1,3,119,6,24,54,34,2488,0.3057795733643821,320.619358911361,320.6626000000001,56.0
4,9,2,95,46,48,86,3,2,3,1,3,119,6,24,54,34,2488,0.3057795733643821,320.619358911361,330.9456000000001,58.0
4,9,2,95,46,48,86,3,2,3,1,3,119,6,24,54,34,2488,0.3057795733643821,321.29082859639385,330.26960000000014,55.0
4,9,2,95,46,48,86,3,2,3,1,3,119,6,24,54,34,2488,0.3057795733643821,327.57169061510166,317.65160000000014,54.0
4,9,2,95,46,48,86,3,2,3,1,3,119,6,24,54,34,2488,0.3057795733643821,333.85255263380947,330.26960000000014,53.0
4,9,2,95,46,48,86,3,2,3,1,3,119,6,24,54,34,2488,0.3057795733643821,333.85255263380947,330.26960000000014,51.0
4,9,2,95,46,48,86,3,2,3,1,3,119,6,24,54,34,2488,0.3057795733643821,343.4719357738434,330.9456000000001,50.0
4,9,2,95,46,48,86,3,2,3,1,3,119,6,24,54,34,2488,0.3057795733643821,343.4719357738434,330.9456000000001,52.0
8,5,3,195,87,4,83,1,1,3,3,1,102,7,26,59,20,202,0.8218127498735972,1861.566295275309,456.4766000000004,52.0
8,5,3,195,87,4,83,1,1,3,3,1,102,7,26,59,20,202,0.8218127498735972,1883.1651185255928,457.8816000000004,51.0
8,5,3,195,87,4,83,1,1,3,3,1,102,7,26,59,20,202,0.8218127498735972,1900.94721617844,459.1156000000004,50.0
1,2,2,174,57,8,28,1,3,3,3,3,129,24,24,70,9,1477,0.233180737570417,4219.750112798873,380.7976000000004,53.0
1,2,2,174,57,8,28,1,3,3,3,3,129,24,24,70,9,1477,0.233180737570417,4226.8347278504025,381.6596000000004,54.0
1,2,2,174,57,8,28,1,3,3,3,3,129,24,24,70,9,1477,0.233180737570417,4226.8347278504025,381.6596000000004,52.0
1,2,2,174,57,8,28,1,3,3,3,3,129,24,24,70,9,1477,0.233180737570417,4231.637177297014,391.4876000000002,61.0
1,2,2,174,57,8,28,1,3,3,3,3,129,24,24,70,9,1477,0.233180737570417,4231.637177297014,382.5216000000004,59.0
1,2,2,174,57,8,28,1,3,3,3,3,129,24,24,70,9,1477,0.233180737570417,4232.778260099473,387.0046000000003,60.0
1,2,2,174,57,8,28,1,3,3,3,3,129,24,24,70,9,1477,0.233180737570417,4232.778260099473,387.0046000000003,58.0
1,2,2,174,57,8,28,1,3,3,3,3,129,24,24,70,9,1477,0.233180737570417,4233.919342901932,391.4876000000002,57.0
1,2,2,174,57,8,28,1,3,3,3,3,129,24,24,70,9,1477,0.233180737570417,4233.919342901932,382.5216000000004,51.0
1,2,2,174,57,8,28,1,3,3,3,3,129,24,24,70,9,1477,0.233180737570417,4233.919342901932,382.5216000000004,55.0
1,2,2,174,57,8,28,1,3,3,3,3,129,24,24,70,9,1477,0.233180737570417,4240.016339837199,387.0046000000003,56.0
1,2,2,174,57,8,28,1,3,3,3,3,129,24,24,70,9,1477,0.233180737570417,4240.016339837199,381.6596000000004,50.0
