apoCellsMovementProba,needSigCellsMvtProba,layersAroundNLC,antiApoBoost,monoPhagoEff,nlcPhagoEff,macroPhagoEff,macroKillEff,cllSensingDistance,monocyteSensingDistance,nlcSensingDistance,macrophageSensingDistance,nlcThreshold,signalInitMean,signalInitStd,monoDiffThreshold,monoDiffTimeStd,gammaLifeInitRate,gammaLifeInitShape,fitnessVia,fitnessConc,evolution$samples
8,7,2,101,35,30,19,1,2,2,1,3,128,71,16,49,38,2320,0.4243041183030591,1319.8690299552875,617.96,61.0
8,7,2,101,35,30,19,1,2,2,1,3,128,71,16,49,38,2320,0.4243041183030591,1319.8690299552875,616.8199999999998,57.0
8,7,2,101,35,30,19,1,2,2,1,3,128,71,16,49,38,2320,0.4243041183030591,1322.8390923433765,617.3899999999999,60.0
8,7,2,101,35,30,19,1,2,2,1,3,128,71,16,49,38,2320,0.4243041183030591,1325.8091547314648,616.8199999999998,59.0
8,7,2,101,35,30,19,1,2,2,1,3,128,71,16,49,38,2320,0.4243041183030591,1326.339919431959,614.0899999999999,58.0
9,1,1,277,92,40,11,3,1,3,1,1,161,8,2,59,37,2060,0.5043000234965148,1962.9375701780664,557.74,66.0
9,1,1,277,92,40,11,3,1,3,1,1,161,8,2,59,37,2060,0.5043000234965148,1962.9375701780664,561.395,70.0
9,1,1,277,92,40,11,3,1,3,1,1,161,8,2,59,37,2060,0.5043000234965148,1964.0941067813608,556.6100000000002,65.0
9,1,1,277,92,40,11,3,1,3,1,1,161,8,2,59,37,2060,0.5043000234965148,1973.2735526013655,555.7600000000001,62.0
9,1,1,277,92,40,11,3,1,3,1,1,161,8,2,59,37,2060,0.5043000234965148,1973.2735526013655,554.845,60.0
9,1,1,277,92,40,11,3,1,3,1,1,161,8,2,59,37,2060,0.5043000234965148,1973.2735526013655,555.7600000000001,64.0
9,1,1,277,92,40,11,3,1,3,1,1,161,8,2,59,37,2060,0.5043000234965148,1982.4529984213705,554.91,59.0
9,1,1,277,92,40,11,3,1,3,1,1,161,8,2,59,37,2060,0.5043000234965148,1982.4529984213705,554.91,61.0
9,1,1,277,92,40,11,3,1,3,1,1,161,8,2,59,37,2060,0.5043000234965148,1985.5692438609888,554.845,58.0
9,1,1,277,92,40,11,3,1,3,1,1,161,8,2,59,37,2060,0.5043000234965148,1985.5692438609888,552.8299999999999,52.0
9,1,1,277,92,40,11,3,1,3,1,1,161,8,2,59,37,2060,0.5043000234965148,1988.685489300608,554.7800000000001,57.0
9,1,1,277,92,40,11,3,1,3,1,1,161,8,2,59,37,2060,0.5043000234965148,1988.685489300608,550.8799999999998,51.0
9,1,1,277,92,40,11,3,1,3,1,1,161,8,2,59,37,2060,0.5043000234965148,1988.685489300608,554.7800000000001,53.0
9,1,1,277,92,40,11,3,1,3,1,1,161,8,2,59,37,2060,0.5043000234965148,1990.243357437458,552.8299999999999,56.0
9,1,1,277,92,40,11,3,1,3,1,1,161,8,2,59,37,2060,0.5043000234965148,1990.243357437458,552.8299999999999,50.0
9,1,1,277,92,40,11,3,1,3,1,1,161,8,2,59,37,2060,0.5043000234965148,1990.243357437458,552.8299999999999,54.0
9,1,1,277,92,40,11,3,1,3,1,1,161,8,2,59,37,2060,0.5043000234965148,1991.8012255743083,550.8799999999998,55.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2214.360306571382,548.2000000000002,78.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2214.360306571382,548.2000000000002,76.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2221.343174497952,548.1499999999996,81.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2221.343174497952,547.2000000000003,83.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2221.343174497952,548.1600000000002,79.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2221.343174497952,548.2400000000001,75.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2221.343174497952,548.1600000000002,77.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2221.343174497952,548.1499999999996,71.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2226.452547823371,545.7600000000001,84.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2226.452547823371,547.675,82.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2226.452547823371,542.79,86.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2226.452547823371,548.155,80.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2231.5619211487906,544.3199999999999,87.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2231.5619211487906,544.3199999999999,85.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2246.231226325712,548.155,70.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2246.231226325712,548.2000000000002,68.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2246.231226325712,548.2000000000002,74.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2246.231226325712,548.155,72.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2271.119278153473,548.1600000000002,73.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2271.119278153473,548.1600000000002,69.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2271.119278153473,548.2400000000001,67.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2271.131139626636,548.2000000000002,66.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2271.131139626636,548.2000000000002,64.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2271.131139626636,547.675,50.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2271.143001099799,548.1600000000002,57.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2271.143001099799,548.1600000000002,63.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2271.143001099799,548.1499999999996,53.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2271.143001099799,547.2000000000003,51.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2271.143001099799,548.1600000000002,65.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2272.4026156866603,548.155,54.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2272.4026156866603,548.155,60.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2272.4026156866603,548.155,58.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2272.4026156866603,548.155,62.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2272.4026156866603,548.2000000000002,56.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2272.4026156866603,547.675,52.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2273.6622302735213,548.1600000000002,55.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2273.6622302735213,548.1499999999996,59.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,59,37,2060,0.5042999059172308,2273.6622302735213,548.1499999999996,61.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,69,37,2060,0.504299912030566,2338.292500631226,540.2600000000001,63.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,69,37,2060,0.504299912030566,2338.292500631226,540.2600000000001,65.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,69,37,2060,0.504299912030566,2347.1720898398144,541.1299999999999,64.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,69,37,2060,0.504299912030566,2347.1720898398144,539.98,50.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,69,37,2060,0.504299912030566,2347.1720898398144,539.98,62.0
9,1,3,277,92,40,11,3,1,3,1,1,108,8,2,69,37,2060,0.504299912030566,2356.0516790484025,540.2600000000001,61.0
9,1,3,277,92,40,11,1,1,3,1,3,161,71,2,49,37,2060,0.4979238737834059,2531.7249245541075,538.8000000000001,57.0
9,1,3,277,92,40,11,1,1,3,1,3,161,71,2,49,37,2060,0.4979238737834059,2533.290601269576,534.3149999999999,60.0
9,1,3,277,92,40,11,1,1,3,1,3,161,71,2,49,37,2060,0.4979238737834059,2533.290601269576,537.1100000000001,58.0
9,1,3,277,92,40,11,1,1,3,1,3,161,71,2,49,37,2060,0.4979238737834059,2533.290601269576,539.28,56.0
9,1,3,277,92,40,11,1,1,3,1,3,161,71,2,49,37,2060,0.4979238737834059,2534.8562779850445,533.2099999999998,61.0
9,1,3,277,92,40,11,1,1,3,1,3,161,71,2,49,37,2060,0.4979238737834059,2534.8562779850445,535.4200000000001,59.0
9,1,3,277,92,40,11,1,1,3,1,3,161,71,2,49,37,2060,0.4979238737834059,2534.8562779850445,538.8000000000001,55.0
9,1,3,277,92,40,11,1,1,3,1,3,161,71,2,49,37,2060,0.4979238737834059,2536.98490453306,534.3149999999999,62.0
9,1,3,277,92,40,11,1,1,3,1,3,161,71,2,49,37,2060,0.4979238737834059,2536.98490453306,537.1100000000001,54.0
9,1,3,277,92,40,11,1,1,3,1,3,161,71,2,49,37,2060,0.4979238737834059,2539.113531081076,535.4200000000001,63.0
9,1,3,277,92,40,11,1,1,3,1,3,161,71,2,49,37,2060,0.4979238737834059,2539.113531081076,535.4200000000001,53.0
9,1,3,277,92,40,11,1,1,3,1,3,161,71,2,49,37,2060,0.4979238737834059,2539.113531081076,535.4200000000001,51.0
9,1,3,277,92,40,11,1,1,3,1,3,161,71,2,49,37,2060,0.4979238737834059,2543.9818348852405,534.3149999999999,64.0
9,1,3,277,92,40,11,1,1,3,1,3,161,71,2,49,37,2060,0.4979238737834059,2546.4013823279984,531.97,52.0
9,1,3,277,92,40,11,1,1,3,1,3,161,71,2,49,37,2060,0.4979238737834059,2546.4013823279984,531.97,50.0
9,1,3,277,92,40,11,1,1,3,1,3,161,71,2,49,37,2060,0.4979238737834059,2548.8501386894054,535.4200000000001,65.0
