apoCellsMovementProba,needSigCellsMvtProba,layersAroundNLC,antiApoBoost,monoPhagoEff,nlcPhagoEff,macroPhagoEff,macroKillEff,cllSensingDistance,monocyteSensingDistance,nlcSensingDistance,macrophageSensingDistance,nlcThreshold,signalInitMean,signalInitStd,monoDiffThreshold,monoDiffTimeStd,gammaLifeInitRate,gammaLifeInitShape,fitnessVia,fitnessConc,evolution$samples
7,3,3,256,22,72,99,1,2,3,2,2,204,51,19,68,37,1929,0.171600621342632,96.6748969975732,2181.1369000000004,68.0
7,3,3,256,22,72,99,1,2,3,2,2,204,51,19,68,37,1929,0.171600621342632,96.6748969975732,2181.1369000000004,62.0
7,3,3,256,22,72,99,1,2,3,2,2,204,51,19,68,37,1929,0.171600621342632,96.6748969975732,2188.3689000000004,72.0
1,3,3,66,23,72,94,1,1,3,1,2,204,6,19,64,26,2353,0.1657657944518167,96.79423552341468,1906.8259,65.0
7,3,3,256,22,72,99,1,2,3,2,2,204,51,19,68,37,1929,0.171600621342632,96.90958202812844,2180.6919,61.0
7,3,3,256,22,72,99,1,2,3,2,2,204,51,19,68,37,1929,0.171600621342632,96.92308009060778,2169.3259,58.0
7,3,3,256,22,72,99,1,2,3,2,2,204,51,19,68,37,1929,0.171600621342632,96.92308009060778,2169.3259,60.0
7,3,3,256,22,72,99,1,2,3,2,2,204,51,19,68,37,1929,0.171600621342632,96.93657815308713,2157.9599,55.0
7,3,3,256,22,72,99,1,2,3,2,2,204,51,19,68,37,1929,0.171600621342632,96.93657815308713,2157.9599,57.0
7,3,3,256,22,72,99,1,2,3,2,2,204,51,19,68,37,1929,0.171600621342632,96.93657815308713,2180.6919,59.0
7,3,3,256,22,72,99,1,2,3,2,2,204,51,19,68,37,1929,0.171600621342632,98.92068328848669,2169.3259,54.0
7,3,3,256,22,72,99,1,2,3,2,2,204,51,19,68,37,1929,0.171600621342632,98.92068328848669,2157.1399,56.0
1,3,3,66,23,72,94,1,1,3,1,2,204,6,19,64,26,2353,0.1657657944518167,99.41549851408924,1901.7119,66.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,100.8477024551521,2142.6889,52.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,100.8477024551521,2136.7579,50.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,102.53179367975603,2139.6999,53.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,102.53179367975603,2139.6999,51.0
7,3,3,256,22,72,99,1,2,3,2,2,204,51,19,68,37,1929,0.171600621342632,102.61940416988844,2157.1399,52.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,103.20771169688604,2136.7579,56.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,103.20771169688604,2136.7579,54.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,103.883629714016,2139.6999,57.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,103.883629714016,2133.8159,55.0
7,3,3,256,22,72,99,1,2,3,2,2,204,51,19,68,37,1929,0.171600621342632,104.33401991589068,2156.3199000000004,51.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,105.0311006089792,2142.6889,58.0
7,3,3,256,22,72,99,1,2,3,2,2,204,51,19,68,37,1929,0.171600621342632,105.32768397646716,2154.0759000000003,50.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,106.17857150394238,2139.6999,59.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,108.43955459768095,2142.2429,60.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,108.43955459768095,2142.2429,70.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,108.43955459768095,2145.2319,62.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,108.43955459768095,2145.2319,72.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,110.70053769141956,2144.7859,71.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,110.70053769141956,2144.7859,73.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,110.70053769141956,2144.7859,63.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,110.70053769141956,2139.6999,65.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,110.70053769141956,2144.7859,61.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,110.70053769141956,2139.6999,69.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,110.70053769141956,2139.6999,67.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,111.3482527509528,2136.7579,68.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,111.3482527509528,2142.2429,64.0
7,3,3,256,23,72,78,1,2,3,1,2,204,51,19,68,37,1929,0.1712196885047443,111.3482527509528,2136.7579,66.0
10,8,3,263,22,2,86,0,1,3,3,2,204,10,19,59,39,1929,0.1793334850311854,118.5636910008844,2109.2049,56.0
10,8,3,263,22,2,86,0,1,3,3,2,204,10,19,59,39,1929,0.1793334850311854,118.5636910008844,2158.3488999999995,50.0
10,8,3,263,22,2,86,0,1,3,3,2,204,10,19,59,39,1929,0.1793334850311854,118.5636910008844,2158.3488999999995,52.0
10,8,3,263,22,2,86,0,1,3,3,2,204,10,19,59,39,1929,0.1793334850311854,118.5636910008844,2137.7209,58.0
3,0,3,263,14,2,78,1,2,3,3,2,115,39,19,50,20,2353,0.191432516915222,118.611020045289,1252.2388999999998,50.0
10,8,3,263,22,2,86,0,1,3,3,2,204,10,19,59,39,1929,0.1793334850311854,120.272638798481,2121.6839,55.0
10,8,3,263,22,2,86,0,1,3,3,2,204,10,19,59,39,1929,0.1793334850311854,120.272638798481,2153.757899999999,51.0
10,8,3,263,22,2,86,0,1,3,3,2,204,10,19,59,39,1929,0.1793334850311854,120.272638798481,2153.757899999999,53.0
10,8,3,263,22,2,86,0,1,3,3,2,204,10,19,59,39,1929,0.1793334850311854,120.272638798481,2121.6839,57.0
10,8,3,263,22,2,86,0,1,3,3,2,204,10,19,59,39,1929,0.1793334850311854,120.99509945256403,2137.7209,54.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,121.1551956898067,1950.8929,56.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,121.1842491098554,1944.8999,57.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,121.1842491098554,1956.8859,55.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,121.29763920779664,2211.2239,52.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,121.29763920779664,2217.9819,50.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,121.29763920779664,2204.5719,54.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,122.66704206231014,2205.5099000000005,59.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,122.66704206231014,2205.5099000000005,57.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,122.66704206231014,2205.5099000000005,55.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,122.66704206231014,2205.5099000000005,53.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,122.66704206231014,2188.4119,91.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,122.66704206231014,2216.9379,51.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,124.34624512683123,2192.4369,90.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,124.34624512683123,2187.1899000000003,92.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,125.76673751091974,1983.5549,54.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,125.76673751091974,1983.5549,50.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,126.02544819135233,2203.6339,87.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,126.02544819135233,2196.4619,89.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,126.72640186085412,1112.2438999999997,63.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,126.72640186085412,1109.9939,55.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,126.72640186085412,1109.9939,51.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,126.72640186085412,1109.9939,53.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,126.99125161708956,2211.2239,76.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,126.99125161708956,2204.5719,80.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,127.00240293536233,2211.2239,60.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,127.00240293536233,2211.2239,58.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,127.00240293536233,2204.5719,56.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,127.00240293536233,2217.9819,62.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,127.88754411675322,1111.1189,50.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,127.88754411675322,1102.8549,56.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,127.88754411675322,1112.8409,64.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,127.88754411675322,1102.8549,52.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,127.88754411675322,1111.1189,62.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,127.88754411675322,1102.8549,54.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,128.67045468161064,2200.0479,88.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,128.67045468161064,2200.0479,86.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,129.04868637265233,1112.2438999999997,65.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,129.04868637265233,1095.7159,57.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,129.04868637265233,1109.9939,61.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,129.04868637265233,1112.2438999999997,67.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,129.04868637265233,1095.7159,59.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,129.09801938446702,1111.1189,66.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,129.09801938446702,1092.5459,58.0
3,0,3,263,14,2,78,1,2,3,2,2,115,51,19,50,10,2353,0.1991243103950647,129.09801938446702,1102.8549,60.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,130.34922591198406,1956.8859,53.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,130.34922591198406,1944.8999,59.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,130.34922591198406,1956.8859,51.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,130.48861203830498,1950.5518999999997,90.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,130.6279981646259,1950.0019,89.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,130.6279981646259,1951.1018999999997,91.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,130.76672323807438,1945.4909,60.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,130.76672323807438,1950.8929,52.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,130.9061093643953,1953.9938999999997,92.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,130.9061093643953,1950.5518999999997,82.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,130.9061093643953,1948.0419,88.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,131.1842205641647,1946.0819000000004,61.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,131.1842205641647,1950.0019,85.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,131.1842205641647,1950.0019,81.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,131.1842205641647,1946.0819000000004,87.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,131.1842205641647,1946.0819000000004,63.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,131.1842205641647,1950.0019,83.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.31546117186898,2203.6339,81.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.31546117186898,2196.4619,83.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.31546117186898,2203.6339,85.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.31546117186898,2205.5099000000005,65.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.31546117186898,2205.5099000000005,79.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.31546117186898,2216.9379,77.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.31546117186898,2205.5099000000005,75.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.3266124901417,2211.2239,78.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.3266124901417,2211.2239,66.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.3266124901417,2204.5719,74.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.3266124901417,2200.0479,84.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.3266124901417,2211.2239,64.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.3266124901417,2200.0479,82.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.33776380841448,2216.9379,63.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.33776380841448,2216.9379,67.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.33776380841448,2205.5099000000005,73.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.4107030625213,2217.9819,68.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.4107030625213,2204.5719,72.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.4836423166281,2205.5099000000005,71.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.4836423166281,2216.9379,69.0
10,8,3,263,22,49,78,2,1,3,3,2,204,7,19,59,39,1929,0.183261797315013,131.7615386858331,2211.2239,70.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,132.97694698962414,1948.0419,84.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,132.97694698962414,1948.0419,86.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,133.54736638642925,1948.5919,76.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,133.54736638642925,1948.0419,80.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,133.54736638642925,1948.5919,74.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,133.54736638642925,1951.4839,62.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,133.54736638642925,1945.4909,64.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,133.54736638642925,1948.5919,78.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,135.91051220869377,1946.0819000000004,79.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,135.91051220869377,1946.0819000000004,65.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,135.91051220869377,1946.0819000000004,75.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,135.91051220869377,1946.0819000000004,77.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,135.91051220869377,1946.0819000000004,73.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,135.91051220869377,1946.0819000000004,71.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,136.30052159857587,1948.5919,72.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,136.30052159857587,1945.4909,66.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,136.30052159857587,1948.5919,70.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,136.69053098845794,1946.0819000000004,69.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,136.69053098845794,1944.8999,67.0
7,8,1,256,22,72,78,2,3,3,3,2,204,40,28,68,39,2353,0.1753217513242846,136.9547894373918,1945.4909,68.0
3,0,1,263,14,2,78,0,2,3,2,2,115,51,19,50,10,2353,0.2066041865160263,165.6245271106318,981.7239000000002,62.0
7,8,3,256,22,72,78,1,2,3,2,2,204,51,28,69,20,2353,0.1893993641308181,165.67569906911905,1244.2069,68.0
3,0,1,263,14,2,78,0,2,3,2,2,115,51,19,50,10,2353,0.2066041865160263,165.9013009314699,991.7219000000002,57.0
3,0,1,263,14,2,78,0,2,3,2,2,115,51,19,50,10,2353,0.2066041865160263,165.9013009314699,971.7259,63.0
3,0,1,263,14,2,78,0,2,3,2,2,115,51,19,50,10,2353,0.2066041865160263,165.9013009314699,969.6519,51.0
3,0,1,263,14,2,78,0,2,3,2,2,115,51,19,50,10,2353,0.2066041865160263,165.9013009314699,991.7219000000002,61.0
7,8,3,256,22,72,78,1,2,3,2,2,204,51,28,69,20,2353,0.1893993641308181,166.24705132987432,1247.6879,67.0
3,0,1,263,14,2,78,0,2,3,2,2,115,51,19,50,10,2353,0.2066041865160263,166.59282398032843,970.6889,74.0
3,0,1,263,14,2,78,0,2,3,2,2,115,51,19,50,10,2353,0.2066041865160263,166.59282398032843,970.6889,66.0
3,0,1,263,14,2,78,0,2,3,2,2,115,51,19,50,10,2353,0.2066041865160263,166.59282398032843,994.3989,56.0
3,0,1,263,14,2,78,0,2,3,2,2,115,51,19,50,10,2353,0.2066041865160263,166.59282398032843,970.6889,52.0
3,0,1,263,14,2,78,0,2,3,2,2,115,51,19,50,10,2353,0.2066041865160263,166.59282398032843,970.6889,64.0
3,0,1,263,14,2,78,0,2,3,2,2,115,51,19,50,10,2353,0.2066041865160263,166.59282398032843,981.7239000000002,58.0
3,0,1,263,14,2,78,0,2,3,2,2,115,51,19,50,10,2353,0.2066041865160263,166.59282398032843,968.7339,50.0
3,0,1,263,14,2,78,0,2,3,2,2,115,51,19,50,10,2353,0.2066041865160263,166.59282398032843,981.7239000000002,60.0
3,0,1,263,14,2,78,0,2,3,2,2,115,51,19,50,10,2353,0.2066041865160263,166.59282398032843,981.7239000000002,54.0
7,8,3,256,22,72,78,1,2,3,2,2,204,51,28,69,20,2353,0.1893993641308181,166.65760527920486,1238.7949,62.0
7,8,3,256,22,72,78,1,2,3,2,2,204,51,28,69,20,2353,0.1893993641308181,166.65760527920486,1244.2069,66.0
7,8,3,256,22,72,78,1,2,3,2,2,204,51,28,69,20,2353,0.1893993641308181,166.65760527920486,1236.2199,50.0
7,8,3,256,22,72,78,1,2,3,2,2,204,51,28,69,20,2353,0.1893993641308181,166.65760527920486,1238.7949,64.0
7,8,3,256,22,72,78,1,2,3,2,2,204,51,28,69,20,2353,0.1893993641308181,167.06815922853542,1240.7259,65.0
7,8,3,256,22,72,78,1,2,3,2,2,204,51,28,69,20,2353,0.1893993641308181,167.06815922853542,1235.5759,51.0
7,8,3,256,22,72,78,1,2,3,2,2,204,51,28,69,20,2353,0.1893993641308181,167.06815922853542,1234.9618999999998,53.0
7,8,3,256,22,72,78,1,2,3,2,2,204,51,28,69,20,2353,0.1893993641308181,167.06815922853542,1235.5759,59.0
