apoCellsMovementProba,needSigCellsMvtProba,layersAroundNLC,antiApoBoost,monoPhagoEff,nlcPhagoEff,macroPhagoEff,macroKillEff,cllSensingDistance,monocyteSensingDistance,nlcSensingDistance,macrophageSensingDistance,nlcThreshold,signalInitMean,signalInitStd,monoDiffThreshold,monoDiffTimeStd,gammaLifeInitRate,gammaLifeInitShape,fitnessVia,fitnessConc,evolution$samples
7,5,2,95,96,52,86,1,2,1,3,3,134,6,7,68,5,2426,0.3408176175320361,663.3222261894969,779.7398000000002,52.0
7,5,2,95,96,52,86,1,2,1,3,3,134,6,7,68,5,2426,0.3408176175320361,663.3222261894969,779.7398000000002,50.0
7,5,2,95,96,52,86,1,2,1,3,3,134,6,7,68,5,2426,0.3408176175320361,663.3222261894969,779.7398000000002,56.0
8,0,2,261,89,52,100,0,3,3,3,1,97,15,29,65,22,2361,0.3681916653351543,927.6669710418056,300.11480000000006,54.0
8,0,2,261,89,52,100,0,3,3,3,1,97,15,29,65,22,2361,0.3681916653351543,934.038701137683,300.9368000000002,53.0
8,0,2,261,89,52,100,0,3,3,3,1,97,15,29,65,22,2361,0.3681916653351543,934.038701137683,300.9368000000002,51.0
8,0,2,261,89,52,100,0,3,3,3,1,97,15,29,65,22,2361,0.3681916653351543,934.038701137683,299.2928,55.0
8,0,2,261,89,52,100,0,3,3,3,1,97,15,29,65,22,2361,0.3681916653351543,935.8797612226244,301.4668000000001,50.0
8,0,2,261,89,52,100,0,3,3,3,1,97,15,29,65,22,2361,0.3681916653351543,935.8797612226244,301.4668000000001,52.0
7,1,2,225,96,37,30,1,2,3,3,3,109,6,26,71,5,2426,0.3419692232780379,1146.0907599014365,231.40580000000023,52.0
7,1,2,225,96,37,30,1,2,3,3,3,109,6,26,71,5,2426,0.3419692232780379,1149.8484839837715,231.58080000000035,51.0
7,1,2,225,96,37,30,1,2,3,3,3,109,6,26,71,5,2426,0.3419692232780379,1153.4477464763022,231.40580000000023,50.0
3,0,1,95,89,52,86,2,3,3,1,3,98,14,25,50,31,1613,0.3932081166659473,1175.7273193738397,353.2808000000001,53.0
3,0,1,95,89,52,86,2,3,3,1,3,98,14,25,50,31,1613,0.3932081166659473,1197.0794998191966,352.8788000000002,54.0
3,0,1,95,89,52,86,2,3,3,1,3,98,14,25,50,31,1613,0.3932081166659473,1197.0794998191966,352.8788000000002,52.0
3,0,1,95,89,52,86,2,3,3,1,3,98,14,25,50,31,1613,0.3932081166659473,1218.4316802645535,352.47680000000025,57.0
3,0,1,95,89,52,86,2,3,3,1,3,98,14,25,50,31,1613,0.3932081166659473,1218.4316802645535,352.47680000000025,51.0
3,0,1,95,89,52,86,2,3,3,1,3,98,14,25,50,31,1613,0.3932081166659473,1218.4316802645535,352.47680000000025,55.0
3,0,1,95,89,52,86,2,3,3,1,3,98,14,25,50,31,1613,0.3932081166659473,1220.92394807457,352.8788000000002,50.0
3,0,1,95,89,52,86,2,3,3,1,3,98,14,25,50,31,1613,0.3932081166659473,1220.92394807457,350.2168000000003,56.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1476.9085973487838,276.6408000000001,67.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1497.256535784647,275.51480000000004,50.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1497.256535784647,277.0278000000002,66.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1497.256535784647,276.08280000000013,52.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1497.256535784647,276.08280000000013,54.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1517.60447422051,276.6408000000001,55.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1517.60447422051,276.6408000000001,65.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1517.60447422051,276.6408000000001,57.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1517.60447422051,275.52480000000014,51.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1517.60447422051,276.6408000000001,53.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1533.0364018705986,276.08280000000013,56.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1533.0364018705986,277.0278000000002,58.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1533.0364018705986,276.2318,64.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1548.4683295206871,276.6408000000001,59.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1548.4683295206871,276.6408000000001,63.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1551.3477618361862,277.0278000000002,62.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1551.3477618361862,277.0278000000002,60.0
7,4,1,95,89,52,86,2,3,3,1,3,98,34,14,50,15,1613,0.3982597874713666,1554.227194151685,277.4148000000002,61.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1724.5299640194785,2735.390799999999,51.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1727.1896809477926,2742.2497999999987,70.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1727.1896809477926,2744.727799999999,52.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1727.1896809477926,2744.727799999999,50.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.7352743333188,2748.3988,81.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.7923361047128,2742.2497999999987,74.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.7923361047128,2742.2497999999987,72.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.7923361047128,2732.9578,84.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.7923361047128,2741.8948,80.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.7923361047128,2741.8948,82.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.7923361047128,2748.7537999999995,92.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.7923361047128,2741.8948,90.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.8493978761069,2748.3988,89.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.8493978761069,2735.390799999999,83.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.8493978761069,2735.390799999999,85.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.8493978761069,2748.3988,91.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.8493978761069,2749.1087999999986,73.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.8493978761069,2735.390799999999,53.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.8493978761069,2735.390799999999,75.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.8493978761069,2749.1087999999986,71.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.8493978761069,2735.390799999999,79.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.8493978761069,2735.390799999999,67.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1729.8493978761069,2749.1087999999986,69.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1731.272845330884,2732.9578,86.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1731.272845330884,2732.9578,64.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1731.272845330884,2742.2497999999987,66.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1731.272845330884,2741.8948,88.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1731.272845330884,2742.2497999999987,68.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1731.272845330884,2732.9578,76.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1731.272845330884,2741.8948,78.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1731.272845330884,2732.9578,54.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1732.696292785661,2735.390799999999,87.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1732.696292785661,2749.1087999999986,57.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1732.696292785661,2735.390799999999,59.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1732.696292785661,2735.390799999999,77.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1732.696292785661,2735.390799999999,65.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1732.696292785661,2735.390799999999,55.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1735.1227302249836,2742.2497999999987,58.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1735.1227302249836,2732.9578,62.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1735.1227302249836,2742.2497999999987,60.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1735.1227302249836,2742.2497999999987,56.0
9,4,2,202,22,44,66,0,1,3,1,1,100,60,28,51,1,1061,0.6961387990223729,1737.549167664306,2735.390799999999,61.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,1969.584940884736,843.3247999999999,50.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,1982.4850335247584,835.4087999999998,57.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,1982.4850335247584,831.5287999999996,59.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,1982.4850335247584,851.2407999999999,51.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,1982.4850335247584,851.2407999999999,55.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2006.0604053397603,833.4687999999996,58.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2006.0604053397603,854.1537999999995,52.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2006.0604053397603,833.4687999999996,60.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2006.0604053397603,843.3247999999999,56.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2019.3513891558664,835.4087999999998,61.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2024.493583155314,837.6927999999998,62.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2029.635777154762,857.066799999999,53.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2029.635777154762,835.4087999999998,63.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2032.4936864670017,837.6927999999998,64.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2035.3515957792413,839.9767999999997,65.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2038.964389797584,845.6087999999997,70.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2038.964389797584,845.6087999999997,68.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2038.964389797584,845.6087999999997,66.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2042.5771838159255,851.2407999999999,67.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2042.5771838159255,839.9767999999997,71.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2042.5771838159255,851.2407999999999,69.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2056.734592231821,837.6927999999998,72.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2056.734592231821,837.6927999999998,82.0
7,10,2,225,96,29,30,1,2,3,2,3,109,48,26,71,5,2426,0.2936226293680157,2060.723602188701,208.93080000000023,52.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2070.892000647716,835.4087999999998,77.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2070.892000647716,835.4087999999998,75.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2070.892000647716,839.9767999999997,81.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2070.892000647716,835.4087999999998,73.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2071.070781031196,837.6927999999998,80.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2071.070781031196,833.4687999999996,74.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2071.070781031196,837.6927999999998,78.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2071.070781031196,837.6927999999998,76.0
5,5,1,46,36,70,97,0,3,3,2,2,160,24,28,50,13,361,0.9809407615799964,2071.249561414676,835.4087999999998,79.0
7,10,2,225,96,29,30,1,2,3,2,3,109,48,26,71,5,2426,0.2936226293680157,2075.799437724078,208.93880000000024,51.0
7,10,2,225,96,29,30,1,2,3,2,3,109,48,26,71,5,2426,0.2936226293680157,2077.116902888728,209.4168000000001,50.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2377.930426655947,724.9187999999998,63.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2377.930426655947,725.8688000000001,61.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2377.930426655947,724.9187999999998,67.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2377.930426655947,727.3187999999998,57.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2377.930426655947,724.9187999999998,65.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2384.013470380657,724.5217999999998,68.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2384.013470380657,724.5217999999998,70.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2390.0965141053675,724.9187999999998,69.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2390.0965141053675,724.9187999999998,71.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2390.5360077634227,719.7257999999997,74.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2390.975501421478,715.3267999999997,75.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2390.975501421478,724.1247999999998,73.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2393.714864716323,726.5937999999999,58.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2393.714864716323,720.1227999999998,64.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2393.714864716323,725.3937999999999,62.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2393.714864716323,724.5217999999998,66.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2393.714864716323,726.5937999999999,60.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2393.714864716323,728.2857999999999,56.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2399.797908441033,724.5217999999998,72.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2409.4993027767,729.2528,55.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2409.4993027767,727.3187999999998,53.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2409.4993027767,727.3187999999998,59.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2413.159641055101,728.2857999999999,54.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2413.159641055101,726.5937999999999,52.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2416.8199793335034,727.3187999999998,51.0
6,1,1,193,78,59,53,2,1,2,3,3,185,66,35,56,10,383,0.8451302910617857,2417.5643452351314,726.5937999999999,50.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4515.453842246505,371.96380000000033,52.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4515.453842246505,374.73680000000047,58.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4515.814515385361,370.3968000000003,51.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4515.814515385361,373.5308000000003,53.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4515.814515385361,373.9248000000004,57.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4515.814515385361,375.5488000000006,65.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4515.814515385361,375.5488000000006,59.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4515.814515385361,375.5488000000006,61.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4515.814515385361,375.5488000000006,63.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4545.645383886359,377.24280000000033,64.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4545.645383886359,377.24280000000033,60.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4545.645383886359,374.73680000000047,66.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4545.645383886359,373.72780000000034,56.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4545.645383886359,373.72780000000034,54.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4545.645383886359,371.96380000000033,50.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4545.645383886359,377.24280000000033,62.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4565.570260912669,374.73680000000047,84.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4565.570260912669,377.24280000000033,86.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4575.476252387357,375.5488000000006,85.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4575.476252387357,373.5308000000003,55.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4575.476252387357,375.5488000000006,81.0
1,1,3,267,64,11,52,2,3,3,2,3,147,3,44,68,11,2426,0.2403171535976112,4575.476252387357,375.5488000000006,77.0
